mr,ms
1.19242075025324,1.27677614346431
1.29860123601631,1.17098129295876
1.21840111024393,1.2522613692453
1.32437520939165,1.14621609366034
1.32287288207623,1.1469531603773
1.3185146446767,1.15027285111401
1.29351248537873,1.17618901975284
1.31090874516057,1.15940371908304
1.25719991366736,1.2141887461953
1.25661526784631,1.21313047754312
1.25868900131424,1.21206216877802
1.22051556649211,1.24924374747049
1.20631968597617,1.26359772868966
1.28098719848289,1.18908562095034
1.24142929299819,1.22933940267708
1.31841440143563,1.1520328826271
1.22470430240412,1.24569003717952
1.35038401588106,1.11997043381438
1.25969326376253,1.20975975974601
1.17517315040559,1.29383802393062
1.23301750597245,1.23782368110287
1.13897327488543,1.33113642991165
1.28833581937991,1.18253475540118
1.29079348113803,1.17900069361255
1.30490737597586,1.16501657817081
1.16598602956298,1.30311752305252
1.2746601283335,1.19545807451875
1.14610636970563,1.32390152821869
1.19868655811927,1.27143341584511
1.29538042099952,1.17370993238527
1.26615248578896,1.2021754300149
1.29007311956643,1.18084958346139
1.26638689301709,1.20389555781666
1.27344443616461,1.19675130793181
1.20140867501611,1.26763981518752
1.19411540412098,1.27505856191197
1.16783218393448,1.30290408168053
1.3221682126164,1.14749371193645
1.20590166009129,1.26424937766619
1.23759662631273,1.23250842268985
1.26150104884167,1.20863148838297
1.24428165426336,1.225778220912
1.21347970843595,1.2558309631812
1.19674510688387,1.27323661776366
1.22675146508926,1.24332751954739
1.21302074343634,1.25597118571663
1.12575234130539,1.34351357598184
1.19959332648352,1.26999317187975
1.26730436818375,1.202741338951
1.22597321207133,1.24512071589446
1.30434743970396,1.16554619935281
1.15886356976272,1.311162638025
1.29180935474862,1.17761071292566
1.25410948868474,1.21548176855748
1.357407523228,1.11248583316949
1.28972171163533,1.1801429812681
1.25735326181881,1.21362043045946
1.27018780316657,1.19981333282457
1.0960831249768,1.37442931674567
1.18856882034716,1.28227687646651
1.27713694163909,1.1931586435841
1.3060453092294,1.1631687023512
1.19875191058039,1.271411324808
1.18074463883693,1.28955383965515
1.14796042744399,1.32087914855336
1.25918253106972,1.20999096135783
1.19436267953227,1.27593328157203
1.2241026594257,1.24616133886722
1.2631013117049,1.20734834096812
1.38303523177248,1.0867858765977
1.2920479817134,1.17691950574036
1.23483610910948,1.23512770617138
1.25460228362214,1.21470654762015
1.23786159528619,1.23213348860285
1.32042047555216,1.14977911275994
1.23607684445902,1.23436185574369
1.20835909735329,1.26167936705401
1.32730315051192,1.14200525899153
1.25592709531354,1.21411203853931
1.24213479438105,1.22784164535777
1.29368953928107,1.17716973506937
1.1839134642612,1.285312104104
1.30988969741402,1.16127558680639
1.17685579314022,1.29187916674649
1.2944328885099,1.17552196128491
1.25495919717509,1.21645354175638
1.25264926286702,1.2164827035359
1.19318646821715,1.27663095438028
1.20496153744487,1.26510262141023
1.23142497058293,1.23816217977048
1.24437201016738,1.22542753484302
1.25948034355432,1.21072507103927
1.27973172015706,1.19082067575904
1.2763383865889,1.19330443618016
1.26089157820355,1.20948830048233
1.37533203804187,1.09461539527895
1.10839793257622,1.36166243515031
1.19946375832814,1.27028247575822
1.31199242231293,1.15736909101409
1.30033045225764,1.17071092609444
1.17967232461242,1.29093847600618
1.1875096442703,1.28328950372506
1.22347692350047,1.24708280864118
1.27678514161761,1.19373583406516
1.30444009995813,1.16520128868023
1.32925532871383,1.14108312157716
1.35594395687547,1.11447913388908
1.19917416694023,1.27022880829074
1.28966815959833,1.17994979702177
1.26347901658314,1.20774485674942
1.19593507948033,1.27489837374107
1.19920891926273,1.27021873118152
1.24715563308192,1.22346930645414
1.18740855809414,1.28244690777883
1.24514790770292,1.22503938460765
1.28672897138325,1.18279727164311
1.24306215875107,1.22670056444544
1.24371926198687,1.2264850289603
1.33494618460682,1.13398154087577
1.24079202159808,1.22928378326603
1.29981844217508,1.17048836265828
1.27298396190965,1.19680654179652
1.23668944085279,1.23419838847204
1.28011218964567,1.18978195205572
1.26421873708485,1.20623433005068
1.16137818170724,1.30771043381747
1.20702141272835,1.26201160363321
1.32071131587522,1.1495619640338
1.23495523021748,1.23555907338862
1.2307868762933,1.23981661361002
1.22403805380212,1.24595694424775
1.26026164098426,1.20992614338594
1.2873625923486,1.18220403230724
1.30455004868393,1.16507398365497
1.33780436612413,1.13284227783712
1.27061287485749,1.19869391750377
1.35413013906396,1.11703735683295
1.18836588779116,1.28106240293796
1.29267374423664,1.17700808216874
1.21709573799717,1.25245477349534
1.26494192473308,1.20468634254914
1.21038148727375,1.25905255455848
1.2559195192888,1.21295566682778
1.24599301268209,1.2233630727323
1.23254435841055,1.23736427651461
1.17934854172573,1.29056533599375
1.33919859536763,1.13185970306148
1.33319532317238,1.13606234869509
1.31029255273717,1.15870262899354
1.26006404878573,1.21063402595834
1.36668941573299,1.10363077233574
1.01453447559149,1.45372287803283
1.22289952783527,1.24759458210439
1.3641692099872,1.10471150040697
1.20968761540155,1.25968426734259
1.28521848679029,1.18465770351872
1.32652281084547,1.14279873885605
1.27679979314608,1.1938840626877
1.28275996712997,1.18757783697229
1.23144347280787,1.23834084965983
1.22904820191935,1.2411360674614
1.1492850034063,1.32104912352891
1.29669905349756,1.17419101150007
1.29468677394358,1.17516114857878
1.33640225681687,1.13330509612728
1.36103562339595,1.10978491963835
1.2021996903469,1.26774333638882
1.3019019849021,1.16840294424587
1.40222619773142,1.06719029725679
1.29333750877201,1.17656446158389
1.27059462131666,1.19875124621527
1.24004767197918,1.23053908428677
1.27610399377767,1.19267810939638
1.17485357793541,1.29526227625104
1.29206404309186,1.17716492123143
1.2864776293022,1.18326356032461
1.1705783728378,1.29953766003049
1.23918184077747,1.23153928533779
1.21167508831511,1.25811606651522
1.19669088187145,1.27111586068943
1.29922730607357,1.17158456384894
1.26923801507466,1.20200931372453
1.2063448475682,1.2632485234891
1.19230695334721,1.27737935104276
1.27894343473397,1.19050909007192
1.31314199234147,1.15759338018436
1.21641890281992,1.25410773243466
1.30704188778439,1.16334219455415
1.29436113776966,1.17617946238316
1.401620268326,1.06835452638828
1.25811604680891,1.21100182417965
1.24872891148884,1.22079476526605
1.27941851485436,1.19091407989979
1.24668647499679,1.22409099515065
1.21455097147501,1.25479770312836
1.19061817309541,1.27853400660664
1.27767311853384,1.1921809437893
1.15204766427463,1.31966746536564
1.33865287072272,1.1309544861884
1.33062487943031,1.13921172774076
1.29163503461036,1.17737745954679
1.38289983303958,1.08705350913777
1.22431491365045,1.24553078074911
1.28530357791917,1.1851012507646
1.31774821419479,1.1516480120664
1.20589256565329,1.26335412026896
1.23260519142538,1.23715334518198
1.10646759893325,1.36457727578426
1.16927718641732,1.29978385481002
1.32306577561564,1.14676029187479
