mr,ms
1.33386976868253,1.47010154870024
1.28644482974559,1.51318991515503
1.25250374153112,1.54719676584396
1.336616314948,1.46127242658955
1.16461191369305,1.6372667878285
1.47693838005395,1.3178131003282
1.29733427417966,1.5042977350659
1.30678795171892,1.49185752034603
1.39625260548391,1.41165208253125
1.45700797507453,1.34242868632827
1.33529565794073,1.45891426518773
1.40137181262335,1.40255006188295
1.23569657974137,1.56098855293406
1.3075658187644,1.48649487659704
1.35419236983794,1.44964729481743
1.37693444861634,1.4261513832022
1.31650330453761,1.48987192994229
1.26751921719854,1.53319946935131
1.2277455181176,1.5714341240366
1.43419495636187,1.36431590113348
1.30512272855229,1.4975909080638
1.31677103210018,1.48726016837841
1.22539728071546,1.57217195076936
1.31539472087999,1.48909120981512
1.35651495341888,1.44179746870581
1.40569353896164,1.39518459744101
1.3168022208277,1.48507409791747
1.27057904973842,1.52841941158205
1.24573534584409,1.55253647019529
1.17531489092535,1.62782692752387
1.10861574647307,1.69211323140207
1.42223765489711,1.38220483336705
1.36294527285688,1.43885948483982
1.23631649895918,1.56718253887763
1.33467632638267,1.47401043904759
1.48498089566771,1.31236993569685
1.37366621575666,1.42472569271254
1.40624499761347,1.39778469941716
1.48379072133977,1.31778887393047
1.39235074177475,1.40734318648254
1.21936611971366,1.57990466965886
1.17886129783181,1.62171838910438
1.28032729651206,1.51723997566135
1.32311369235147,1.47837331247397
1.26752965343688,1.53418750997557
1.33418897121217,1.46628652578059
1.30864666865904,1.49251824930937
1.3692062738093,1.42953051414089
1.24393067675759,1.55633837563648
1.38754821828647,1.41224397753051
1.25397729285172,1.54967384163349
1.19283624328688,1.61183033873226
1.52641814902144,1.27321808653371
1.30093540474702,1.49868633793965
1.50845415505194,1.29046079479993
1.39753942169186,1.40094568106036
1.48031403036261,1.31802425922467
1.33080536010275,1.47501700690887
1.3133483128651,1.48224439430813
1.33303322271059,1.46547510199817
1.47067326727,1.33242843809849
1.2746429590119,1.5294644654383
1.44854732564955,1.34643994066002
1.29102578099983,1.50742193607498
1.39013299519736,1.41367696341153
1.39399080740541,1.40450828798669
1.2825131733754,1.51994680235658
1.37953966549639,1.42063118682618
1.43389360849762,1.36716876921724
1.45346620630495,1.34930318267993
1.35511358791051,1.44457101693375
1.40152671982916,1.39446494837404
1.34408892645312,1.45777851019968
1.34159999039365,1.45544873530691
1.3887062144977,1.41196017313121
1.2143999664245,1.58310238469165
1.29036457327185,1.50694896869052
1.39365361351184,1.40555644133793
1.29287249971291,1.50740585099067
1.26865145834852,1.5352885536587
1.30274603061695,1.50758596153357
1.27887892675992,1.51915315508476
1.36380452568162,1.43947315944222
1.19892348126405,1.60019620106732
1.51711043945006,1.28187067126604
1.32181686103745,1.48405481207104
1.3505543307944,1.44939956837149
