mr,ms
1.33321348780492,1.34528307461173
1.33289661365202,1.34560221530319
1.33310912394255,1.34539414265117
1.33301822161017,1.34548030990905
1.33301762594875,1.34547772421431
1.33317020978326,1.34533254578155
1.33301352884492,1.3454927634093
1.33276536086853,1.34573285255527
1.33281792109759,1.34567912734681
1.33299267898007,1.34550548737546
1.33286188635466,1.34563024547056
1.33334565228652,1.34515517526141
1.33299411210402,1.34549701665096
1.33288486507794,1.34561094891295
1.33303626493576,1.34546296441676
1.33287682526679,1.34562044817615
1.33312174106675,1.34537780578145
1.33273101423823,1.34576824650952
1.33278758021241,1.3457107680202
1.33296233806859,1.34554271768422
1.33313176224006,1.34536528547536
1.33293362658896,1.34557036038567
1.33302836448823,1.34547952057963
1.33287790224862,1.34562726265496
1.33311429887922,1.34539034118299
1.33270961114483,1.34579588216116
1.3329275522863,1.34557681851047
1.33275919941028,1.34573792749573
1.33307297148719,1.34542108727212
1.33282530997679,1.34567915937741
1.33280951200797,1.34569423341396
1.33298601286057,1.34551662246727
1.33276611066596,1.34573554628118
1.33296235938107,1.34554403500997
1.33288352205862,1.34561996134513
1.33349884262576,1.34500209516445
1.3329143213166,1.34558332410231
1.3328581661436,1.34564344685171
1.33316974620098,1.34532626422094
1.33323541546979,1.34526664620897
1.33305457375475,1.34544306126173
1.33318075575193,1.34532389862465
1.33286562115666,1.34562441697255
1.33284654931531,1.34565939338055
1.33274070378411,1.34575196923735
1.33293923495403,1.34556524530228
1.33287465843279,1.34563037682306
1.33275136921156,1.34575264981934
1.33286623662236,1.34563175374713
1.33290410631632,1.34559339079213
1.33294515440902,1.34555249136069
1.33289159452288,1.34560719175072
1.33278967543301,1.3457035612538
1.33302769336807,1.34546844632567
1.3329684335352,1.34552892199482
1.3331161234348,1.34537754250657
1.33311293618609,1.34538233397979
1.33312389571476,1.34537867499599
1.33330998579494,1.3451909151875
1.3332664478242,1.34523117922136
1.33302501837678,1.34547880051252
1.33278429691516,1.34571772410395
1.33312423683429,1.34537593491485
1.33315836278696,1.34534159896378
1.33313622399643,1.3453612695961
1.33306352288235,1.34543779364774
1.33340659294566,1.34508467210792
1.33305469940685,1.34544995082528
1.33310845689843,1.34539252308113
1.33304345833834,1.34545856273112
1.33303251154486,1.34546233393299
1.33286419939195,1.34563743334201
1.3329246469812,1.34557330440385
1.33294341704822,1.34554806422802
1.3326659794917,1.34584178789704
1.33291709548285,1.34558090600534
1.33310328110346,1.34539598379276
1.33338810339127,1.34510901150687
1.33295193339437,1.34554956123368
1.3331274951049,1.34537378130982
1.33284488443622,1.34565038132806
1.33292425628185,1.34557575392614
1.33317769653631,1.34532306364659
1.33267244137408,1.34582499374193
1.33297626022322,1.34552869208924
1.33306130936451,1.34544614214363
