mr,ms
1.32429936510135,1.28860924330866
1.33790987730144,1.27460446653713
1.3224871181086,1.29042204671107
1.34100435967756,1.27264989156132
1.31169487428462,1.3013385927507
1.32874629276096,1.28429370307556
1.32838647226524,1.2846016892255
1.31577311995602,1.29697784348228
1.33443089137073,1.27812765869568
1.32857153229079,1.28429976558221
1.29136054837384,1.32130854321824
1.32024702931808,1.2933239481962
1.31033433641752,1.30334735120549
1.30993835870778,1.3029967017091
1.33349488834808,1.28006585280282
1.31261128536147,1.30036555445712
1.32426422798439,1.2890500448213
1.29640780600676,1.31613710072715
1.32622581482917,1.28639224059017
1.31965908377627,1.29338072673189
1.29944191566862,1.31324319143893
1.30765805616018,1.30569426197358
1.32464538503316,1.28845717872626
1.32282725703104,1.29023712946341
1.29901514051571,1.31388253535855
1.33939146197386,1.27383696106197
1.32929051302635,1.28342641174435
1.34135252559817,1.27178674407267
1.31747525650075,1.29496274394316
1.32571017558474,1.28742312119227
1.32261242251858,1.29033542738603
1.32553318152247,1.28774172118004
1.33737638793394,1.27491703148975
1.32978847546612,1.28357350575637
1.30251157787346,1.31050441942732
1.33663258066329,1.27607218038089
1.3219765668258,1.29121463572194
1.32340399737337,1.28963206953145
1.32182753359325,1.29150486600807
1.33772589504471,1.27590026596216
1.31219826573127,1.30068435555582
1.31772571999615,1.29549866341196
1.31896268979752,1.29439367774575
1.32100717123628,1.29200255921604
1.30738988586914,1.30539195319779
1.33927252975941,1.27383358200784
1.31787024072417,1.29543069949894
1.31523340276756,1.29768315499129
1.33040916877511,1.28282212621339
1.33139864789481,1.28121733038532
1.3252432873586,1.28759275962448
1.30729714284708,1.30576580382884
1.3107169386867,1.30166258880229
1.32606037119128,1.28646147456038
1.3138672652246,1.29927351973067
1.31966980481601,1.29352066465271
1.32128706758986,1.29124580641995
1.32413920481634,1.28862396786983
1.32827246864385,1.28499551628897
1.32410132946443,1.28869841456124
1.30670869292933,1.30633446005199
1.3129084621612,1.30023105769563
1.31504972624748,1.29808345324129
1.31376217944094,1.29919014913353
1.33101655652408,1.28255873651422
1.31722581932148,1.29576304236822
1.32093444912372,1.29188671254579
1.33847845748058,1.27520515241868
1.32158516850995,1.2918068853088
1.33116582022052,1.28142571842321
1.31964127267626,1.29273087799414
1.32478484819631,1.28924141956725
1.33926651747545,1.27371864058572
1.33430691910211,1.27844809362258
1.32411766021857,1.28849669248286
1.34332830794635,1.26992967276534
1.30671214275509,1.30630064036233
1.322841465274,1.28956670986669
1.30477874049027,1.30838979693066
1.31862980140492,1.29431278324947
1.31767153886192,1.2953224881395
1.32221728529818,1.29077632021052
1.34494829493805,1.26817482324683
1.31310216002944,1.29972840406937
1.30382806189764,1.3091253782345
1.32405452713242,1.2890549413218
1.32940168110725,1.28385286796881
1.31575715462748,1.29734585553868
1.33396873836539,1.27868171666016
1.30752700823216,1.30561229408411
1.32722126381227,1.2853545104139
