mr,ms
1.30820515538352,1.29686090824414
1.30811249788554,1.29673280657111
1.30168051743978,1.30327501933554
1.30977348622206,1.2949546769057
1.30013032674573,1.30482517089663
1.30637954354306,1.29877797224668
1.29764700590861,1.30701439856749
1.30053178476076,1.30447217683946
1.30238336775411,1.30308799107535
1.3074830767045,1.29742972651866
1.30295739619561,1.30177883027309
1.30277379330695,1.30240975158921
1.30361707084833,1.30146033006085
1.30619985140586,1.29868890147497
1.30758665949127,1.29759712827878
1.30271070969111,1.30246453971801
1.29992874853352,1.30506324882373
1.31145507636694,1.29341442699915
1.30635538622186,1.29869990505613
1.30455019337609,1.30059314996826
1.30840174971717,1.29669117409853
1.30667732095674,1.29845304780924
1.30542453011261,1.29941108853247
1.30819268279656,1.29693862429457
1.31135024526759,1.29376525487632
1.30292296425743,1.30228506343427
1.30092494573162,1.30414476945249
1.30898864255333,1.29620635199267
1.30695265310431,1.29816290927065
1.30424172636297,1.30069125889311
1.30448748350712,1.30070392175503
1.30975051918489,1.29537158986732
1.30033435995203,1.30458090295858
1.30697733331264,1.29824949979532
1.30647076177608,1.2985908520728
1.30743707205305,1.29794167751678
1.30804873870566,1.29677049860856
1.31074090144837,1.2943954181799
1.30162752005258,1.30313274070135
1.30969158215402,1.295438500634
1.30802101038064,1.29656808207049
1.30445351962925,1.30074858741406
1.30167995816941,1.30311927519028
1.30373007813598,1.30116816930532
1.30061621830203,1.30463094428481
1.31027045482224,1.29470450586806
1.30822510144757,1.29694194204794
1.31100968184393,1.29393848793354
1.31470950321616,1.29015055373503
1.3007702421156,1.3039403481422
1.3080448828895,1.29711825920861
1.299308813374,1.30560899857729
1.3092238815371,1.29586569411163
1.30653949941638,1.29848701350164
1.29935304702051,1.30571270636953
1.30557840487621,1.29947701451143
1.30853812745171,1.29625248804172
1.29849131941518,1.30686800441797
1.3089535518981,1.2957949819143
1.30026825734183,1.30499761315559
1.30528035424056,1.29957234094782
1.30454529025879,1.30062979540531
1.29497192478657,1.30983544080476
1.30883784742295,1.29587746183462
1.30744386654888,1.29771262403144
1.31539085576076,1.28955738447926
1.29924261081364,1.30576542609162
1.30491124568409,1.30007985059069
1.30648447765272,1.29889337191973
1.30157467918955,1.30339804099284
1.30829054343843,1.29665541362963
1.30892688315344,1.29617673132537
1.30305071062453,1.3020159366117
1.30653384309014,1.29835131337711
1.30212799830106,1.30310956525655
1.30349275435786,1.30163468589074
1.3074955631113,1.29717546508133
1.29934281060472,1.3056953509568
1.31597936925622,1.28891174374379
1.30265667681123,1.3023762976465
1.30414896140507,1.30078167576334
1.30566361675931,1.29916218237071
1.30854018404549,1.29627889234101
1.3016444097812,1.30327202574455
1.30738688298785,1.29759083988488
1.31439765876189,1.29066452026245
1.30456954040777,1.30050575720798
1.30256788990449,1.30259864835437
1.30719804560752,1.29793824725515
1.31102439346636,1.29378311895601
1.31030870103296,1.294882331912
1.30986776550497,1.29512939743398
1.30652929462976,1.29875215598361
1.3106352204183,1.29454740341681
1.30899319141809,1.29599061521251
1.3161819329296,1.28877469399403
1.3031427827491,1.30212487269759
1.31049194182675,1.29477019481391
1.30128786489118,1.30359246596279
1.29745003847363,1.30740433958193
1.30885988753098,1.29596559517865
1.30587413276935,1.29933313993599
1.29918652611382,1.30607973883391
1.30574865774865,1.29918267047195
1.30873940420264,1.29617276559678
1.30279509095647,1.30207332739713
1.30445384104148,1.30057146748143
1.30329155852532,1.30140688946251
1.30367758349802,1.30136561539929
1.30190994959468,1.30281573752246
1.30414687998991,1.30134671173548
1.30532764263792,1.2999968524472
1.29539213812033,1.30966283005063
1.29864841581843,1.30640870202444
1.29907396756284,1.30622745055099
1.30479522471363,1.30023068671074
1.31426162092973,1.29106539435953
1.30489338939083,1.30016247436124
1.30841689961082,1.2968108377014
1.30408130701887,1.301060113347
1.29270942456411,1.31244472124636
1.30372045322249,1.30135069027622
1.30411275101498,1.30092084402813
1.30814428566737,1.29654327379782
1.29955502101962,1.30579581050096
