mr,ms
1.34970330129853,1.22135896209709
1.34415768124397,1.22688457782806
1.34792706313281,1.22308629881081
1.33250666679725,1.23856983867977
1.33848826417986,1.2325043840036
1.33538062935344,1.23555610135331
1.33275287260255,1.23825278644334
1.33656048091793,1.23451636168659
1.35011288457001,1.22085102832852
1.33572693038428,1.2353496825151
1.3449843588864,1.22603841998781
1.34487355937071,1.22616489330201
1.34750897185277,1.22350315996217
1.34084277253055,1.23022079982459
1.33395193970225,1.23698605476025
1.3452971473808,1.22570566141382
1.34827040720581,1.22263574815239
1.33587086081062,1.2351085422873
1.34236841693269,1.22868644215442
1.33595626166793,1.23505953463021
1.34297153441146,1.22800556365231
1.34040352429534,1.23050971876637
1.3349098811493,1.23597005471296
1.33562629259386,1.23543039734784
1.33747643228744,1.23346370558493
1.33630563306064,1.23466177603101
1.34974985566719,1.22120854583489
1.34544277609982,1.22541622631556
1.34946956915251,1.22148678994804
1.34055670514978,1.23048361299228
1.33384471201102,1.23713961696149
1.35443725187692,1.21656229742322
1.34392078752593,1.22709372822656
1.34922392595821,1.22175615762617
1.32402151343699,1.24695563226288
1.34849288569815,1.22247987430881
1.34617452324653,1.22486753082042
1.34804935808109,1.22299582657709
1.34844575824117,1.222505508032
1.34313807409244,1.22792525949392
1.33812622091485,1.23289753256241
1.34639615070658,1.22467233324345
1.34983876922666,1.22109896112261
1.32951706003453,1.24146790861937
1.35219837546327,1.2187651168063
1.33945156422527,1.23162533759992
1.34005726538055,1.23100324038025
1.34685490290213,1.22416631301579
1.33852277010166,1.23252433670759
1.34700933706457,1.22387381334305
1.34700906640671,1.22399363267613
1.35387758058406,1.21707085732164
1.34613559253473,1.22472690137665
1.34227587390618,1.22876769765131
1.34344063385527,1.22756556758787
1.34176934625915,1.22928925903629
1.35122524411456,1.21980011467533
1.35569098417054,1.21541393330078
1.33880313585705,1.23213098204401
1.34412323689887,1.22688217172505
1.33350464549682,1.2374729795263
1.33714781372557,1.2338363787425
1.32918662949558,1.24181362649697
1.3355978550373,1.23538973028055
1.34645001777435,1.22458242498373
1.33697953636659,1.23402940768995
1.3416724942411,1.22927191531273
1.33888836972483,1.23212080320937
1.33509597636269,1.23593085373123
1.34409712564716,1.22677266480473
1.34211091207216,1.22897352811851
1.33294674637531,1.23809958255366
1.34821691992137,1.22265259980736
1.34601504851642,1.22492056087609
1.32500562326647,1.24607590096256
1.345921492549,1.22504685726791
1.34158830332062,1.22949492364298
1.34569689713355,1.22530731859254
1.33346239400936,1.23753399224217
1.32631541504496,1.24470814582989
1.35076514187492,1.22014119977898
1.34418666023324,1.22687819675254
1.32879775927312,1.24214632083611
1.33744231366078,1.23360966307127
1.32766967323827,1.24341386684177
1.33731768093283,1.23362045646124
1.33316436665347,1.23785803147641
1.34205643954316,1.22889299154087
1.32973624101164,1.2412674863627
1.33563892917651,1.23541516819394
1.33775826917901,1.23326279286419
1.3443358034057,1.22659980034055
1.33308164723957,1.23793861234194
1.32495548741575,1.24602782938408
1.33635773777306,1.23474865512721
1.33429424382656,1.23670312157999
1.33228126552868,1.23878708308874
1.34126685319254,1.22962712024112
1.32909127189476,1.24188083858245
1.34408711819606,1.22700453816277
1.33763473103316,1.23333018566067
1.33345664824006,1.2374420667575
1.34075133352559,1.23029864173785
1.33666719355869,1.23427753348815
1.34613319599345,1.22485756274027
1.34020987379008,1.23084851471439
1.34022775501497,1.23072965630887
1.33668943707524,1.23431793268113
1.32785085835943,1.24309446385226
1.35276844689221,1.21832170880606
1.34886905571665,1.22207582404077
1.34902083954224,1.22207288528641
1.33939985032652,1.2316772248799
1.34129011611128,1.22968415055329
1.34921066204813,1.22176732440717
1.33718936778852,1.23376440700988
1.34245361736309,1.2286569505827
1.33570893265085,1.2353280614845
1.32961992788107,1.24146897130463
1.34925548151479,1.22169004503228
1.33349189212175,1.23746562330224
1.33132227862401,1.23968601796416
1.34916649748433,1.22179859964545
1.33940198317094,1.23143770890768
1.34935517018945,1.22167611422664
1.33740848270369,1.23363573550895
1.33751613218278,1.23337759698266
1.33345716813483,1.23755528200599
1.34889334799443,1.22213634607146
1.338884375281,1.23211640007082
1.33176849990854,1.23921273181982
1.34234811361021,1.22864556272565
1.33601390262709,1.23500822993696
1.34439663742654,1.22653322343662
1.33385841702342,1.23715845850738
1.34861305662037,1.2223673061256
1.33047746296984,1.24049914227825
1.35382339313649,1.21722637608347
1.34939458980398,1.22158035852363
1.34311401772268,1.22789076506476
1.3478309778002,1.22321090511816
1.35009220863652,1.22086067297558
1.33553106071151,1.23544242902047
1.35318067703386,1.21778586548323
1.3474540832278,1.22353308743673
1.33195440624556,1.23906181233315
1.34474352618657,1.226317098932
1.33130434993242,1.2396076500881
1.3358072049815,1.23512664972534
1.3503261994163,1.22065086583615
1.34463950820846,1.22640287371711
1.34524861728145,1.22569725759948
1.3277182756633,1.24333388872593
1.34555116968305,1.22541018516077
1.35286841093714,1.21817787852927
1.32400458969779,1.24700757232722
1.332286858455,1.23866169177777
1.34565584446157,1.22538617128199
1.34134354919373,1.22969888781553
1.32522534911895,1.24562482363653
1.33875175748452,1.23218630632091
1.34943311643242,1.22166969269583
1.3387131523452,1.23230095112528
1.34804782251971,1.22295589216373
1.33080212822656,1.24018338126632
1.33484285522911,1.23615475799964
1.3392450078926,1.23178081935493
1.34046423479191,1.23056691605591
1.32520227281114,1.24573931245359
1.34383093133392,1.22714549673271
1.33332578344992,1.23773829349161
1.3317397867176,1.23915191248142
1.34145232440845,1.22948741749484
1.34018481376749,1.23079233957283
1.3334448088422,1.23750781687229
1.34561123392684,1.22538936895833
1.34328800917426,1.22773326636025
1.3444111261271,1.2265948923478
1.3391192909213,1.23184814428726
1.33964612043961,1.23140317022076
1.34481744599356,1.22616129402954
1.33641335381731,1.23456371292012
1.3453887016911,1.22559708181685
1.34395048065022,1.2270335843725
1.34008593399413,1.2309620232338
1.33390094144328,1.23710284786868
1.33040953660258,1.24052448152873
1.34401660088388,1.22701768784385
1.33624640274752,1.23478119546748
1.33894648352967,1.2320885343078
1.33393449515017,1.23710493860785
1.34591338559747,1.22512537955122
1.33720539667384,1.23369808516171
1.34157763198174,1.22934748383975
1.33363272115818,1.23738180617906
1.3472362262769,1.22367328772608
1.32631590839676,1.24468958094444
