mr,ms
1.55496038267411,1.17609354881487
1.56124458808805,1.16685482281764
1.56490458559152,1.17314365770921
1.54604736613907,1.1774143203516
1.56297377326264,1.16813334653497
1.55042901990277,1.17191855213878
1.56798184455468,1.16993795316047
1.57032179490723,1.16701488531969
1.55792172731554,1.16974200308691
1.5570139016477,1.17767010705497
1.5619422141039,1.17492956935937
1.55898711214506,1.179544455492
1.56604262363845,1.17113867643115
1.55733992948218,1.17649367636235
1.56532844185015,1.16859860709421
1.55120249890832,1.17880144374163
1.56089252567132,1.16744664657458
1.55536114031407,1.17814636882327
1.551464936374,1.17703410160127
1.55192540504642,1.1820082794648
1.55778938425918,1.17823761916123
1.55603415329822,1.17555748549634
1.56272467303132,1.17621994592269
1.55167690696609,1.17346305179314
1.56209590999945,1.17677759073614
1.55112776736875,1.17258602255243
1.56182982665319,1.17635092710611
1.55938828770531,1.17095578410761
1.55729706363844,1.17557910987288
1.56495603562249,1.17017189615531
1.56254267115387,1.18012531800212
1.55966686880062,1.17058134361615
1.55898078773859,1.16827795874476
1.56191041245843,1.17356130097256
1.56293987256146,1.16939748052676
1.55354177605346,1.16823297694217
1.56020954280908,1.17454876537962
1.55042832359743,1.17846744693517
1.55345229506738,1.17892436517051
1.56049459432445,1.17367150552735
1.56294664719618,1.17295728682917
1.5558704302003,1.17298442612743
1.56713973740562,1.16926357388749
1.55505019119688,1.17414463982056
1.55876106301759,1.16968802243039
1.54743190462062,1.17887829842049
1.55901702513305,1.17546018426507
1.55450631347267,1.17183710863366
1.55584606574816,1.18140849876448
1.56064945829118,1.17390261168931
1.5547010069049,1.17736993247124
1.56684862253839,1.17192445413987
1.56213418547534,1.17061259370443
1.56284416021546,1.16895182342245
1.56039907665307,1.17365575916689
1.5519592697652,1.17894361633366
1.5615548339259,1.16916601625782
1.56148213919698,1.17220921796103
1.55722225045069,1.17607704044702
1.56185774426209,1.17422861860513
1.55747795681871,1.17221338287497
1.56399086263722,1.17038546082436
1.56100968815892,1.1778736550147
1.56001169087362,1.17856780243638
1.55426105943509,1.17760618615509
1.56108079774448,1.17594882305648
1.55847557477589,1.17401938884337
1.55669743497397,1.17601899689724
1.5671649105186,1.16505212161932
1.56178276694116,1.17049384068868
1.56736474088115,1.16661764140371
1.54965143043679,1.17644831132524
1.55797583662814,1.1811315183947
1.55312397177039,1.17965632316765
1.55738608241553,1.17218313045559
1.55741065885307,1.17348261636069
1.55851562717163,1.17070714998043
1.5629286080413,1.17293437759463
1.55376375551484,1.17361802144622
1.56766299499287,1.16722100022414
1.55741918094587,1.17304007475115
1.56598899904103,1.17376988011309
1.55632206054013,1.17195905567553
1.55794774418061,1.17963512579237
1.56289505346188,1.1693807850045
1.55438622259592,1.17536242463108
1.55984253383654,1.17429704962878
1.55083537420999,1.17586012741212
1.55531447494362,1.1758304988945
1.55098341496532,1.1753865635666
1.55016364322461,1.17547664907021
1.55061912445247,1.17767714367071
1.55682472299323,1.17338285906797
1.5630493110011,1.16793391018682
1.55054048247136,1.17670779619802
1.56485164653764,1.17076470940212
1.55903416010254,1.1814270660836
1.55644253476362,1.17957506220076
1.5512533130764,1.18351012058254
1.56245712232831,1.17384020005133
1.56598292278196,1.16646114714018
1.55993187051626,1.1720804430135
1.57096989504222,1.16547835237974
1.56357387032638,1.17126430202156
1.56243698726888,1.16986358938234
1.56099235114655,1.1727240948265
1.55817102916898,1.17264706600253
1.55713137374748,1.17191928249942
1.54947357829931,1.18316801336098
1.55221801894643,1.17916286707036
1.55636543543278,1.17667453700609
1.55201568214353,1.17669562260196
1.56438135804356,1.16832297576806
1.56370842030234,1.17263465019332
1.55932622658033,1.17449951251123
1.55568704183389,1.17610072627347
1.56128488183135,1.17187104290087
1.56771568876093,1.16805606343718
1.55451022723211,1.17426565602534
1.56721797258451,1.1741532007216
1.55733022224597,1.18144622542169
1.56116562303148,1.16835191650573
1.55977520107804,1.17081636621656
1.56198344751532,1.1685535403161
1.56133195500084,1.1744842564901
1.55678198499919,1.16988051065514
1.56345534144845,1.16917769079039
1.56660665515785,1.17325085922067
1.55710470612529,1.18059364808332
1.55323653809891,1.17531779760667
1.56019524701471,1.17953953610229
1.55828613525042,1.17586528214224
1.55618042999914,1.17451367623049
1.55748783956329,1.17218333242082
1.56213358004698,1.17130080910551
1.56077933832052,1.17097318008479
1.56378809745844,1.16964240177172
