mr,ms
1.33888744605931,1.24804442468286
1.33729233825991,1.24984907391792
1.33732336507499,1.24944892667501
1.33857619083788,1.2485445730882
1.33751404659596,1.24966022735084
1.33790274801883,1.24891023153085
1.3377408151633,1.2492801722685
1.33721950902506,1.24962892782916
1.33918893166659,1.24770017289836
1.33775005142718,1.2490642266535
1.33783675418985,1.24900378794054
1.33870056777604,1.24823358085425
1.33838754451928,1.2483463847408
1.33829522375319,1.24893970710906
1.33819102839403,1.24868203385383
1.33872360651104,1.24805630084368
1.3374124342484,1.24946429523372
1.33836275746482,1.24845517102474
1.33868842478107,1.24815903320444
1.33841869532778,1.24861170078344
1.33771944981167,1.24928137390318
1.33955122991703,1.24769080368273
1.33868687154684,1.24841664471141
1.33787134712209,1.24933582495521
1.33876539685992,1.24867845394281
1.33727032662706,1.24971938780448
1.33774225712543,1.24945971508
1.33728136651872,1.24991274857198
1.33788602065817,1.2488480493786
1.33921037748332,1.24809563179399
1.33914596987316,1.2478949153566
1.33845268389201,1.24879766864637
1.33816959243631,1.24916688324265
1.3377766973923,1.2490160423498
1.33837749948158,1.24855026187229
1.33757474201021,1.24959314478945
1.33757789080626,1.24965800592934
1.33834532745115,1.24875050085368
1.33866863796816,1.24836561002288
1.33813752070417,1.24852772219249
1.33728880365797,1.25004323492214
1.3375254544187,1.24962465454645
1.33807882720854,1.24880604490062
1.33809837454304,1.24896373040142
1.3377149383622,1.24913822903234
1.33811483020378,1.2490942620073
1.33863046313501,1.24843693691586
1.33772357754382,1.24906655077566
1.33774710394246,1.24925498537991
1.3387978441337,1.24830467388074
1.33854914416079,1.2485930071553
1.33838776251374,1.24862139715768
1.3376895609233,1.24925471930074
1.33760884456294,1.24941874207721
1.33696031590372,1.24968408574059
1.33781412990989,1.24919627507884
1.33809043849668,1.24878791713595
1.33939333825035,1.2476956443441
1.33651401101619,1.25047392017477
1.33964268231472,1.2474340566166
1.33809810065511,1.2488660451716
1.33861418404659,1.2481693200118
1.33870091548196,1.24828240697304
1.3388484919267,1.24806844185756
1.33827710499976,1.24883496067656
1.33745505049329,1.24961542317726
1.33851616968454,1.24834696195697
1.33856109837431,1.24844408194461
1.33761840251988,1.24928231765445
1.33942599486014,1.24781243303467
1.33822966112279,1.24903507602629
1.33769364826502,1.24945623384025
1.33881375357641,1.24797674790366
1.33742224143229,1.24932162724533
1.33848832889706,1.24875802966996
1.33961020588218,1.24734786890431
1.33767762368006,1.24936652223364
1.33727398598157,1.24986645684366
1.33720795484449,1.24984403322027
1.3369214915858,1.25006788990383
1.33861525061216,1.24854632259501
1.33746029584575,1.24971932833747
1.33808477082954,1.2487278698026
1.33711255791858,1.25013606629314
1.33711526229857,1.24949810406152
1.33813882822948,1.24891471705718
1.33827913947832,1.24891249032282
1.33951710320807,1.24762664689356
1.33887900781002,1.24833783089225
1.33908599850306,1.24829804650166
1.33812634452589,1.24862819307623
