alpha mmin lam mu_g sigma_g delta_m
5.7721914415700635 1.096118669913826 0.9686442510212646 2.710541657908252 0.056166481165149724 0.03797148851170895
16.23298267448932 0.9986333193464763 0.8713220653498958 1.5621203842660711 0.6100850324030326 0.9842422708657352
8.306152018223242 0.9436331460328828 0.08028618588942052 1.6505060857098237 1.214021150333318 0.9502587489562998
11.63104965966929 1.026109565015571 0.4899146086067423 1.5384470747990961 0.11945316825018099 0.7869594172874381
7.703661374514834 0.9235803635608323 0.9365208605806493 1.5495214280875926 1.799585373276135 0.941943796756766
15.137706202310437 1.0075435060172298 0.0012836411673518566 1.5608467495175653 1.80190630803351 0.9646828201532351
13.44841725678885 0.9511219791360991 0.24518167484330616 1.646599841440402 0.252464347265882 0.9538637235116266
10.204381982308101 0.9822628348398977 0.7185574679378406 1.5164055634696743 1.0892982994747231 0.5362310127321053
13.123285089203218 1.0057389884495689 0.870177357867268 1.5625056800289412 0.8091729991722812 0.7194739328346818
12.289594987692368 0.941762513550246 0.23894151459303686 1.6552634036536191 0.023653268263273998 0.9138333743439413
11.383657720236357 1.0903709319517905 0.9995478344737776 1.9051287083530222 0.628056071033028 0.2060070090015859
12.091780471278895 0.968959070781233 0.46329669984215205 1.649525087522892 1.4810927405578855 0.7771337221910194
13.200267251110244 0.977200898579056 0.5062988613869375 1.720248968843052 0.8713769757192559 0.8499548162791308
9.32822404792948 1.0793597793342948 0.9761152826503816 1.8327628001011456 0.3264022839362316 0.11649097820535738
4.694131183199543 1.0220380274881906 0.9955734263653505 2.266002505447476 1.8236421201265007 0.2809475859639189
9.0840245258364 1.0146609046811783 0.6516664185176728 1.5488368578467915 1.8162094681642087 0.6763853715186594
13.193181641311757 1.0134632441090436 0.6468953008074059 1.5418218879244938 0.6726019869759013 0.8369457862890614
9.004953084553438 1.0182009698035026 0.8121555882553646 1.964509911601601 0.014727602494727725 0.5066913995832228
7.026518758781377 0.9051705715680303 0.13660872381112077 1.5395919294303455 1.358369774880707 0.8117259825513795
13.944729905202237 1.00323551679847 0.593755567038136 1.6409732391982697 0.5385479429921451 0.930416504526441
8.94224063057974 0.9951052750101985 0.8093525122225064 1.6880117713216853 1.5275128843732324 0.7455880508966031
9.107851974280257 0.9576193887804835 0.4303259711906433 1.5029432939332896 1.7049450807514905 0.923642973555731
12.228154520315517 0.9368632032003268 0.07792188091314556 1.7322205007864138 0.9787248171604152 0.9533376382785204
8.595171759731725 0.9263618572258574 0.1896596393139593 1.8218469547128464 0.9547784078325353 0.9856622035354127
9.16645650830086 0.9796208779836818 0.15712407033172365 1.5606519867494104 0.14464468599240932 0.8239022604715528
9.777376975259747 0.9053392456661341 0.18678024247135938 1.5654947236547554 1.881637747758374 0.8861301262400368
9.45026000015766 0.9648277508880088 0.5506388168095278 1.7165281755943542 1.2879322930186823 0.9188551452230718
10.954858721917345 1.0107741664296581 0.4300406963510862 1.5575827625865466 0.3986407594735487 0.7780928324373483
7.760358983221327 0.9471693569444465 0.34612171590426616 1.6002395439199721 0.9066320683958897 0.7982029970990291
11.377160852402366 0.9534918887114147 0.09371302221760541 1.7609551058160147 0.34491737324098576 0.8079617203261358
11.441118940536946 1.0255229520167788 0.5591363536835912 1.6838506615096394 1.0630608825315915 0.6919596222014738
10.44202286127169 0.9881240932731994 0.5515384359945144 1.523865837782461 1.752709308302168 0.8724682829380878
12.838951135208713 1.0081750300553964 0.6477989072660617 1.7952394195715144 1.1549459143683196 0.7994062625615764
9.865056360448953 0.9921795433994564 0.5059766555285785 1.5239376892285825 1.2241700424858284 0.8080483364176755
12.02965409847269 1.0234978198281541 0.943194412540482 1.5490804621089367 1.2416973012403818 0.695049043125236
7.017052061181895 0.9170694221958136 0.9492422176917747 1.6079156565286898 0.2989629668552349 0.7546065669146108
7.855132687611208 0.992867258219239 0.1431745804565543 1.5606571716065005 0.14849187212837314 0.6596994838883542
9.39756986230247 0.9463736136922342 0.5820760599370174 1.5239772213195997 1.5398223247973137 0.6642498096285209
6.890920369384242 0.9064079968590391 0.954041200345802 1.8616574247978475 0.048633536257690575 0.5539756471797476
5.879873572378525 1.1024242401749789 0.9989756041418352 2.0672965921750492 1.0897812348868194 0.04407433725297999
10.548804572296767 1.0043394271139416 0.6014647442965678 1.7801528090860423 0.6947613030625169 0.7776634934312942
6.536423928748228 0.9235561274019488 0.6573218117037891 1.5627996265675008 1.4672147752251483 0.6687586903773706
10.382979192831282 0.9062291928744682 0.06675460319537367 1.638128981947845 0.8863718636173527 0.9637791551733494
12.664066514848908 0.9445562289606096 0.9127693604374971 1.690308356805365 1.7640199835096055 0.9919808938530756
12.235098815891131 1.0000821507787927 0.5470035165246193 1.523245783159141 0.9533774408678798 0.8702180795650627
