mu1 sigma1 mu2 sigma2 alpha
1.3981322818473512 0.08109734321580435 1.802246890098914 0.5933334905743292 0.6909159194571333
1.4131846690605958 0.1221704073661475 2.062092409667067 0.4918213489222774 0.8612514616914458
1.3147615112186495 0.0907655781112839 1.7703469487192174 0.5341942916945855 0.7504896410516273
1.3949930718197048 0.09473334748440951 2.044489743977162 0.35243949141321146 0.6595102119585478
1.389254405927448 0.18748040853891537 1.9243029290143143 0.23343927771751363 0.6947788021050253
1.3757015039762175 0.1273610326288012 1.69810837036349 0.5256444730634623 0.5078879243307111
1.370778085406592 0.14133406495737422 1.9012545420194065 0.444769800500063 0.6071030237857238
1.3949533440135469 0.07004460651084302 1.5496657868559467 0.39007704064704846 0.5316920136356506
1.370319836510829 0.10326079287872378 1.526195090086023 0.464172762264596 0.7589285659258317
1.3329670838602503 0.09636415100782114 1.9009555158344105 0.4990705902248298 0.7601060582936316
1.3440391436438244 0.08749319991686903 1.9852793302069656 0.26891724531045 0.5245573465666573
1.336163679209712 0.08311794499743189 1.412109104573172 0.5545973421222382 0.5000618920870461
1.312148066660055 0.06578747485220428 1.7508120183178228 0.18224377239715742 0.7907277883690085
1.3484264063294964 0.10516576668797405 1.5921793360538414 0.33183378245717693 0.27611634463890233
1.421191879773653 0.1562977005680518 1.866144030710966 0.22970721985109444 0.8649365190318438
1.3211289778302806 0.04805350312545324 1.8456211896215096 0.2507599756307959 0.4317480715947245
1.3612567657845749 0.15178183778279025 1.9813305613373786 0.330397316496024 0.8156925979281147
1.3744947975966522 0.1416457210722313 1.9813079617890557 0.3725173263295417 0.6936684907773022
1.359128544834902 0.09959495779995377 1.8318739450347266 0.16222179326398026 0.49658762044674976
1.3565489039515846 0.08393529358642765 1.7591919469196582 0.5614809254037517 0.5540946269240248
1.3439980858244929 0.12000444466906098 1.5663208543304583 0.4435249272121549 0.6585289611653202
1.3692378818210313 0.11074057149200756 1.5199033900707857 0.39929571441451017 0.4344954356218176
1.38028871309401 0.118785264303446 1.617002975949005 0.4730513671162442 0.5370440227313313
1.3070817743881071 0.058829429578967196 1.6864439826596942 0.30928407749102044 0.7430157532768455
1.3616088835720856 0.04284899122017165 1.5643994158357606 0.4025710991881313 0.37342270779433445
1.3190277774036518 0.06770806713081583 1.4779961299926918 0.3929501347240087 0.6020903782151554
1.322266575187642 0.048436527832118784 1.8016000663880016 0.4489941515206001 0.5268843516290779
1.3467482953185268 0.04298211413550992 1.7461165838851969 0.4069808611830316 0.4694137672015398
1.3729175909257814 0.08976143525148066 1.9176934128723504 0.15832974981066902 0.5705881772479285
1.3288042789593588 0.042656752574274114 1.487064000594306 0.47859271399683156 0.45472567154654936
1.3873005294680285 0.10788352946294956 1.8551009691758167 0.4987022717837513 0.6927755378180069
1.3876397784793308 0.1248426236979819 1.7653270702569457 0.22188174779301248 0.5360503479010572
1.3534399167358955 0.07858300556814625 1.4564818021793053 0.4899769680591239 0.6110564840348206
1.4132699939891729 0.13533354504646533 2.0302665742539765 0.17278991590222675 0.7148690625468235
1.3338905098137153 0.13850696061882378 1.7917624095440599 0.36472269949072195 0.6166603994526335
1.372131446034159 0.14815407370825362 1.894333400139049 0.3750428887550681 0.7841789061463174
1.3073466359982955 0.09701309408288579 1.700707118896402 0.27636862502916876 0.7548674894941504
1.3313401064275632 0.09342854792105214 1.8279568523688696 0.43458301573650276 0.49309582501677446
1.3579682035661045 0.09510544747483113 1.825112323546173 0.5435084407748817 0.6431842150850309
1.3905438575965299 0.08980584571178064 1.5885163205842172 0.44673343765906476 0.5871070121618064
1.403786923828716 0.15542852033661217 1.9538026045023766 0.284171440687459 0.7252727353898792
1.390314611684047 0.1392778670474669 1.815288688608267 0.18807092804354125 0.8340720687539739
1.3569210581111937 0.14454106423515897 1.6448960755466957 0.3338515211718678 0.578498132627565
1.3945433707059327 0.09297769424096822 1.6250628607103994 0.4237905640292895 0.5662597541747703
1.3524166565079931 0.10400759052002 1.6228115342366176 0.4242743895903886 0.42527892320615673
1.3681113367264623 0.0922752745073672 1.527982113060409 0.3436738761238193 0.6432775274148796
1.356258878417611 0.09471680532464115 1.5005975509227079 0.423230141805263 0.4496748417909368
1.3249364053259378 0.12356468690694442 1.7917570800841058 0.33680295117918657 0.7536350741404807
1.3674280931903615 0.1114059915965794 1.6627889873324073 0.5012039736324947 0.7067472591880375
1.3825556137552744 0.09156542170584228 1.532579132256008 0.32742723522751144 0.4677912991300971
1.3987723609321727 0.09269040042947888 1.8461206681915852 0.3046901218388083 0.7854204283191796
1.3266772184649493 0.0729834966237415 1.523493221335581 0.41737552603833034 0.654365286732066
1.344944473728122 0.057461774447562806 1.7962623564146294 0.15917265100819133 0.5828306283770862
1.400205942121342 0.09625738516197013 2.0089066857582742 0.18499915218686752 0.7784432377578867
1.3740985271226893 0.09801512044511579 1.8801039703546358 0.13318751947849575 0.6082113153868804
1.3601832016733146 0.10287468345957661 1.8636155826116618 0.11484043736348888 0.8001540813480543
1.4265463547819976 0.15802064875586916 1.9783660518170638 0.21770224774497354 0.8138446721226398
1.3214541835345799 0.06345318045059574 1.8590126296508576 0.4295259900229863 0.6727454891958861
1.3524120948929645 0.09643644594962743 1.730677020590277 0.5011562807006406 0.7236371859779104
1.3305383983983128 0.10754185741003129 1.6351582475372914 0.4532153482211405 0.5850570552570323
1.3423950550970571 0.06518365331892402 1.5068927437977253 0.4991611262972462 0.574907774962715
1.3441506800885326 0.058215943555586874 1.517294764970174 0.48836136600870633 0.4752918890940226
1.3366252151932634 0.033542176619284894 1.592194340106436 0.29340840583354083 0.5464076878683419
1.3478032491875436 0.11777175287541745 1.646395039603528 0.3351251575737271 0.4035823035075682
1.3871800816745037 0.15208935555699832 1.8807441268388412 0.23226866628646217 0.6735245312338222
1.364790449770764 0.09760613377272398 1.9199280337547338 0.45514839725895523 0.7335295889818442
1.3475141704564235 0.09680586557294749 1.6922960033969723 0.4985572517928418 0.688727369708037
1.3024031317194562 0.09276264582197916 1.6300424656539465 0.3859296990280202 0.4343368192504217
1.3802570018331515 0.07331288845475371 1.6757688482027215 0.3056038577589439 0.42377000634138784
1.3086861483425865 0.07664777291791068 1.9076261210621759 0.3347309171505638 0.541472337333514
1.4177629060037868 0.12483734209039221 1.9286188716514228 0.2412498525784842 0.8407676743964057
1.4058552058197005 0.13034619906538386 2.0709280299728032 0.24508222727453247 0.8061468975917329
1.3704449171495297 0.07596546395233347 1.9456542714321245 0.2511081329023743 0.7957829292595989
1.3983460058144892 0.13662795447886597 1.8714463776181547 0.2751185557002682 0.6454511481389966
1.3532321281891986 0.061741595991620504 1.5734433653865616 0.4790892587249317 0.5387688455121291
1.3160097950533984 0.053757143632260876 1.8785561463032412 0.2884449990548925 0.7025205457941986
1.356646181311974 0.1234224340241726 2.015045330318118 0.20566764905534174 0.8598836979194427
1.331224628581407 0.10741048564697744 1.5566405701899853 0.31490145725310137 0.43303727735896996
1.3437072831556038 0.10436726517641055 1.6141731998016633 0.2923255234832387 0.3435201218597122
1.3807457745331728 0.10116590734742617 1.699973233279834 0.3851658806128359 0.483517772883459
1.3957095262413302 0.12820959079458807 2.0782480749278305 0.1593944799920518 0.8773864656512304
1.3567551873698194 0.059692637922526826 1.787837119273993 0.4030967367280417 0.5357556906539318
1.3145256805075267 0.09968023853752024 1.9282625975971688 0.27730711748377446 0.589898444739096
1.306625493465074 0.08727540919852306 1.9172092145498159 0.21019692044360597 0.7520636569014107
1.3702050239190993 0.11231441843169576 1.7544167147695275 0.32740905518873914 0.4677764900435452
1.3664713358540723 0.05546862131504842 1.5750369248785638 0.3716165704972918 0.5072638461706859
1.317467996656934 0.050662391205024346 1.719765678450234 0.21714536087086914 0.7086655331137326
1.331028278207847 0.05977171115882506 1.5902715838074972 0.4189765535825098 0.6556198780907883
1.376309965995847 0.10981252728680359 1.7384999008449484 0.40587954328414017 0.7741677945958152
1.3389078006146888 0.11492829882250576 1.6341098935788656 0.40740917011203365 0.5471353496915196
1.345842904890346 0.0734935577758022 1.9429289908277272 0.29412716047917353 0.7993796352086864
1.3449350603257673 0.026439718366979365 1.547707481632053 0.2961045708950503 0.3263207406193932
1.4014305045053068 0.14795097152209077 1.829246206624233 0.25912799650530544 0.713805315002578
1.3511832102716905 0.1438896976496917 1.932519321095838 0.23448804926317854 0.7115031289596838
1.3437919098658768 0.12474914338503051 2.0125616855290973 0.21711785883298163 0.7736370393908704
1.3540269339206654 0.10612424285978111 1.8481843114592929 0.2870083246094044 0.4928059744854799
1.3359976774387876 0.08752037645211237 1.7427010386933377 0.4312596894173041 0.46666861799897574
1.3912816760889992 0.11866762027217868 1.988347036704897 0.3093742728837589 0.8329578636165411
1.3442069131451297 0.054841612198200176 1.5470886634520635 0.4339942590566987 0.4025809184251243
1.2846781157449418 0.08694722090897089 1.7402331660009458 0.3197148096433056 0.5854736112631133
1.3439682199671537 0.13308627375553564 1.7373869715732158 0.35518353730763047 0.6526468237963922
1.3433678644478129 0.06994479464350913 1.6659297119508216 0.46848120709496904 0.6727932891361222
1.3257811761268274 0.05011143677651699 1.5299182955445483 0.41115938995098034 0.3536697986721151
1.393882655604932 0.09686483679491038 1.6516144476558245 0.33905658756579743 0.649618961021855
1.3277694949014134 0.08239158808607216 1.8074750783626263 0.12951328699847117 0.6703246421056084
1.288327139730767 0.0837389407106995 1.639539924835679 0.35187383499969294 0.4744338232479692
1.2994877847502042 0.06723612655179664 1.7549603868262031 0.19459696375954946 0.7143448357982847
1.3470234356228339 0.08611717917501462 1.7402433128918662 0.4844905639596693 0.5630677794903963
1.342703176833742 0.08941526790922845 1.8811780412682189 0.2960628721863852 0.48686885288745047
1.340613271455386 0.11720660983893798 1.9422894009669633 0.15096107551578608 0.6793101990381455
1.359539993778279 0.14778469444263406 1.818099687911034 0.25783472096902865 0.6788314858170865
1.3648215707447042 0.09268069430094351 1.5871922283217925 0.3433744414961766 0.3873248714004705
1.4035558796826144 0.12661776194877816 1.962842681613766 0.2815964839609443 0.7297001377213148
1.362508728993225 0.0793651929696846 1.5734789627739953 0.34883648023740965 0.36328760327097925
1.3937118715065058 0.09137502447091796 1.8576516478328582 0.19654279830778204 0.7832315130769808
1.3502135351787299 0.08923329446058106 1.5329780452496453 0.36714138829430626 0.6126670969464554
1.378851391876776 0.09269216350713032 1.5908207893147508 0.4023026178880695 0.5487000234845214
1.298178582743617 0.05947307166762659 1.691726615746857 0.23636632698211066 0.6849033610555987
1.3069000267406496 0.11499595472203135 1.7383983501905185 0.28881042741585167 0.6625950037300927
1.3289364158222392 0.0891701299868483 1.9017386943326544 0.1798117431073908 0.5450377667699177
1.3275932094247602 0.04834887456731383 1.7785113468187996 0.318283787888773 0.679893311842899
1.3594982028214715 0.054087516022576894 1.6876018616581905 0.3835095921934188 0.48585161220141526
1.3754955481323372 0.0962162696469258 1.9043184157397781 0.2619810723861549 0.5718252316669232
1.3390170378039912 0.09642119525274882 1.821778896230282 0.14511893423699246 0.5698863153113395
1.3310320367907849 0.09502180022429309 1.7082406240014134 0.3233518401281065 0.7673107896342058
