alpha mmin mmax delta_m
3.6337321650599446 1.0877433788840936 2.3297779241779213 0.08562410266842924
3.2736721372167246 1.1794413272660846 2.317262245199331 0.016801007535810018
5.3403931185294855 0.994804168288611 2.4478292062900593 0.7061745358612963
5.609207203317617 1.176697348444751 2.495944061466036 0.021128477967507706
3.337353068702022 1.1499157616022657 2.353664365765221 0.16858407624385519
8.897557913080577 1.0082103106799662 2.732812414410628 0.9556297251623165
8.49875253541393 1.0106071961195264 2.781510999116382 0.5704506837719897
6.149135556236967 0.9044131690567658 2.4490436175050956 0.9216762673960691
4.758633718648982 0.9550297096061225 2.5988149548618544 0.6132414070974755
6.230958124250549 0.9434782592767138 2.190019948944196 0.8774839534620059
9.999475478487655 1.0533607322304646 2.6273744946082425 0.7045947348050821
8.063499607949431 0.9229339844202861 2.3175404129575523 0.9634388246093172
8.308626119933946 0.9472570579303441 2.269424301569628 0.8787981952067616
8.083214336587364 0.9318586501129447 2.3682565987979203 0.910043268756614
6.781720214988432 0.93727041629969 2.2064309220703437 0.958437855769872
6.335046832373406 1.0307248874913257 2.135927086152205 0.4185345690101919
9.840515807006419 0.960866516348696 2.7265572284143627 0.9681137404822722
4.696036124695347 1.1236813518012605 2.1028939525939014 0.2662918803658589
6.507169992285224 0.9633235423904413 2.3275944085468696 0.8895704200682513
5.145834464750321 1.0997974927362066 2.27724009707186 0.40454997418404076
5.652053188587908 1.0091989432728472 2.3702637238553943 0.373766607059258
9.412457781288028 0.9798614026227122 2.8621265165511076 0.838449612438525
10.146296407278072 0.9963060855453842 2.8751582508142937 0.8509957572536749
7.537222734675378 1.087555817421663 2.4508970220312647 0.26590085237902267
8.464122845665104 0.989987020643803 2.183965726345844 0.8122313169389835
7.514277247582818 0.982733622822424 2.611155625646005 0.6223503997786362
8.835743778573672 1.0708004854724535 2.5174539898885735 0.5982407713084027
5.088969982921359 1.071689008503498 2.7341798363406262 0.21940350245922335
8.34033805004816 1.1200019894898894 2.7501508196817053 0.24956574534595655
4.242498030651186 0.9506689285495994 2.26228917633779 0.6614603863026843
9.60143448562323 1.0148364594460753 2.6257389754800884 0.7132577439727344
8.38893000711284 1.07257745078222 2.3947495632853606 0.3650794107957103
7.68972532218616 0.965247175283897 2.676595899304111 0.942176283310586
4.571333960726514 0.9668667165656789 2.4088433222656307 0.6344896343430557
4.011445034153484 1.157229666341208 2.324830244272621 0.14966109929781252
8.414872614555678 0.9789370374576578 2.6587026353072556 0.7503165641784204
5.244618043553853 1.0376897467766566 2.5285165312506797 0.5412647769792889
7.116949980292095 0.9748233159670308 2.832656721061257 0.804989579008842
10.025041541970118 1.029763634366744 2.649414503624669 0.785314829330801
10.40088889335827 0.9999267582442323 2.6496009728274728 0.8971342583850991
