
0it [00:00, ?it/s]
22it [14:40,  1.21s/it, bound:0 nc:  4 ncall:6.2e+02 eff:3.6% logz=-69.00+/-0.16 dlogz:131.132>0.1]
23it [14:42,  1.35s/it, bound:0 nc: 22 ncall:6.4e+02 eff:3.6% logz=-68.09+/-0.16 dlogz:130.272>0.1]
24it [14:44,  1.69s/it, bound:0 nc: 26 ncall:6.7e+02 eff:3.6% logz=-59.34+/-0.18 dlogz:129.358>0.1]
25it [14:45,  1.34s/it, bound:0 nc:  7 ncall:6.7e+02 eff:3.7% logz=-56.97+/-0.18 dlogz:120.609>0.1]
26it [14:46,  1.33s/it, bound:0 nc: 16 ncall:6.9e+02 eff:3.8% logz=-53.96+/-0.18 dlogz:118.238>0.1]
27it [14:49,  1.80s/it, bound:0 nc: 32 ncall:7.2e+02 eff:3.7% logz=-51.42+/-0.18 dlogz:115.222>0.1]
28it [14:50,  1.55s/it, bound:0 nc: 13 ncall:7.3e+02 eff:3.8% logz=-50.41+/-0.17 dlogz:112.677>0.1]
29it [14:51,  1.25s/it, bound:0 nc:  3 ncall:7.4e+02 eff:3.9% logz=-49.48+/-0.16 dlogz:111.669>0.1]
30it [14:52,  1.16s/it, bound:0 nc: 10 ncall:7.5e+02 eff:4.0% logz=-44.17+/-0.18 dlogz:110.731>0.1]
32it [14:53,  1.17it/s, bound:0 nc:  9 ncall:7.6e+02 eff:4.2% logz=-39.88+/-0.17 dlogz:103.274>0.1]
34it [14:54,  1.13it/s, bound:0 nc: 16 ncall:7.8e+02 eff:4.4% logz=-35.56+/-0.17 dlogz:99.066>0.1] 
36it [14:55,  1.37it/s, bound:0 nc: 12 ncall:7.9e+02 eff:4.6% logz=-30.04+/-0.18 dlogz:95.265>0.1]
37it [14:56,  1.31it/s, bound:0 nc:  7 ncall:8.0e+02 eff:4.6% logz=-28.88+/-0.17 dlogz:91.272>0.1]
38it [14:57,  1.23it/s, bound:0 nc: 11 ncall:8.1e+02 eff:4.7% logz=-28.26+/-0.16 dlogz:90.110>0.1]
39it [15:43, 11.92s/it, bound:1 nc:104 ncall:9.1e+02 eff:4.3% logz=-26.64+/-0.17 dlogz:89.492>0.1]
42it [15:44,  5.91s/it, bound:2 nc:101 ncall:1.2e+03 eff:3.5% logz=-23.78+/-0.16 dlogz:85.719>0.1]
44it [16:21, 10.06s/it, bound:2 nc:101 ncall:1.5e+03 eff:3.0% logz=-22.82+/-0.15 dlogz:84.576>0.1]
45it [16:21,  8.19s/it, bound:3 nc:101 ncall:1.6e+03 eff:2.9% logz=-20.22+/-0.17 dlogz:84.038>0.1]
49it [16:57,  8.54s/it, bound:4 nc:101 ncall:2.0e+03 eff:2.5% logz=-18.22+/-0.15 dlogz:79.766>0.1]
51it [16:57,  6.25s/it, bound:5 nc:101 ncall:2.2e+03 eff:2.4% logz=-17.33+/-0.15 dlogz:79.028>0.1]
54it [17:38,  9.03s/it, bound:6 nc:101 ncall:2.5e+03 eff:2.2% logz=-14.90+/-0.15 dlogz:76.625>0.1]
55it [17:38,  7.70s/it, bound:6 nc:101 ncall:2.6e+03 eff:2.1% logz=-13.85+/-0.16 dlogz:76.091>0.1]
57it [17:39,  5.46s/it, bound:7 nc:141 ncall:2.8e+03 eff:2.0% logz=-12.41+/-0.16 dlogz:74.499>0.1]
59it [18:18,  9.64s/it, bound:8 nc:101 ncall:3.0e+03 eff:2.0% logz=-11.17+/-0.15 dlogz:72.832>0.1]
62it [18:18,  5.90s/it, bound:9 nc:101 ncall:3.3e+03 eff:1.9% logz=-10.35+/-0.15 dlogz:71.745>0.1]
63it [18:30,  5.90s/it, bound:9 nc:  1 ncall:3.5e+03 eff:13.4% logz=54.73+/-1.34 dlogz:0.939>0.1] 
64it [19:02, 10.27s/it, bound:9 nc:102 ncall:3.6e+03 eff:1.8% logz=-9.97+/-0.14 dlogz:71.327>0.1]
65it [19:02,  8.67s/it, bound:10 nc:101 ncall:3.7e+03 eff:1.8% logz=-9.80+/-0.14 dlogz:71.138>0.1]
68it [19:03,  5.18s/it, bound:11 nc:101 ncall:4.0e+03 eff:1.7% logz=-9.24+/-0.14 dlogz:70.627>0.1]
69it [19:49, 11.93s/it, bound:11 nc:101 ncall:4.1e+03 eff:1.7% logz=-8.94+/-0.14 dlogz:70.398>0.1]
71it [19:50,  8.22s/it, bound:12 nc:101 ncall:4.3e+03 eff:1.7% logz=-8.38+/-0.14 dlogz:69.790>0.1]
74it [20:30, 10.33s/it, bound:13 nc:101 ncall:4.6e+03 eff:1.6% logz=-7.75+/-0.14 dlogz:69.103>0.1]
77it [20:31,  6.59s/it, bound:14 nc:101 ncall:4.9e+03 eff:1.6% logz=-6.95+/-0.14 dlogz:68.357>0.1]
79it [21:23, 11.71s/it, bound:14 nc:101 ncall:5.1e+03 eff:1.5% logz=-6.25+/-0.14 dlogz:67.752>0.1]
80it [21:24,  9.91s/it, bound:15 nc:147 ncall:5.3e+03 eff:1.5% logz=-5.87+/-0.14 dlogz:67.378>0.1]
82it [21:24,  6.90s/it, bound:16 nc:101 ncall:5.5e+03 eff:1.5% logz=-5.12+/-0.14 dlogz:66.603>0.1]
84it [22:07, 11.44s/it, bound:16 nc:133 ncall:5.7e+03 eff:1.5% logz=-4.60+/-0.14 dlogz:65.946>0.1]
85it [22:08,  9.48s/it, bound:17 nc:101 ncall:5.8e+03 eff:1.5% logz=-4.42+/-0.14 dlogz:65.718>0.1]
88it [22:47, 10.98s/it, bound:18 nc:115 ncall:6.2e+03 eff:1.4% logz=-4.01+/-0.14 dlogz:65.239>0.1]
91it [22:47,  6.83s/it, bound:19 nc:111 ncall:6.5e+03 eff:1.4% logz=-3.73+/-0.13 dlogz:64.914>0.1]
93it [23:30, 10.76s/it, bound:20 nc:101 ncall:6.8e+03 eff:1.4% logz=-3.57+/-0.13 dlogz:64.744>0.1]
96it [23:31,  6.92s/it, bound:21 nc:124 ncall:7.2e+03 eff:1.3% logz=-3.38+/-0.13 dlogz:64.531>0.1]
98it [24:23, 11.84s/it, bound:21 nc:129 ncall:7.4e+03 eff:1.3% logz=-3.27+/-0.12 dlogz:64.410>0.1]
99it [24:23, 10.09s/it, bound:22 nc:138 ncall:7.5e+03 eff:1.3% logz=-3.22+/-0.12 dlogz:64.355>0.1]
102it [25:21, 13.75s/it, bound:23 nc:101 ncall:8.0e+03 eff:1.3% logz=-3.09+/-0.12 dlogz:64.204>0.1]
105it [25:21,  8.79s/it, bound:24 nc:101 ncall:8.3e+03 eff:1.3% logz=-2.97+/-0.12 dlogz:64.072>0.1]
107it [26:03, 11.86s/it, bound:24 nc:101 ncall:8.5e+03 eff:1.3% logz=-2.90+/-0.12 dlogz:63.992>0.1]
108it [26:03, 10.08s/it, bound:25 nc:101 ncall:8.6e+03 eff:1.3% logz=-2.86+/-0.12 dlogz:63.955>0.1]
111it [26:04,  6.09s/it, bound:26 nc:101 ncall:8.9e+03 eff:1.3% logz=-2.77+/-0.12 dlogz:63.849>0.1]
112it [26:51, 12.63s/it, bound:26 nc:101 ncall:9.0e+03 eff:1.2% logz=-2.74+/-0.11 dlogz:63.816>0.1]
117it [27:29,  9.99s/it, bound:28 nc:101 ncall:9.5e+03 eff:1.2% logz=-2.60+/-0.11 dlogz:63.664>0.1]
119it [27:30,  7.73s/it, bound:29 nc:123 ncall:9.8e+03 eff:1.2% logz=-2.55+/-0.11 dlogz:63.609>0.1]
121it [28:22, 12.34s/it, bound:29 nc:101 ncall:1.0e+04 eff:1.2% logz=-2.51+/-0.11 dlogz:63.556>0.1]
122it [28:22, 10.56s/it, bound:30 nc:101 ncall:1.0e+04 eff:1.2% logz=-2.48+/-0.11 dlogz:63.530>0.1]
125it [28:23,  6.45s/it, bound:31 nc:101 ncall:1.0e+04 eff:1.2% logz=-2.42+/-0.11 dlogz:63.458>0.1]
126it [29:05, 12.14s/it, bound:31 nc:101 ncall:1.1e+04 eff:1.2% logz=-2.40+/-0.11 dlogz:63.434>0.1]
128it [29:06,  8.47s/it, bound:32 nc:101 ncall:1.1e+04 eff:1.2% logz=-2.36+/-0.11 dlogz:63.389>0.1]
131it [30:06, 13.05s/it, bound:33 nc:134 ncall:1.1e+04 eff:1.2% logz=-2.30+/-0.11 dlogz:63.325>0.1]
133it [30:07,  9.58s/it, bound:34 nc:101 ncall:1.1e+04 eff:1.2% logz=-2.27+/-0.11 dlogz:63.284>0.1]
136it [30:52, 11.59s/it, bound:35 nc:118 ncall:1.2e+04 eff:1.2% logz=-2.22+/-0.10 dlogz:63.225>0.1]
139it [30:52,  7.64s/it, bound:36 nc:101 ncall:1.2e+04 eff:1.2% logz=-2.17+/-0.10 dlogz:63.168>0.1]
141it [31:36, 11.21s/it, bound:36 nc:140 ncall:1.2e+04 eff:1.1% logz=-2.14+/-0.10 dlogz:63.133>0.1]
142it [31:37,  9.56s/it, bound:37 nc:101 ncall:1.2e+04 eff:1.1% logz=-2.13+/-0.10 dlogz:63.115>0.1]
145it [31:37,  5.82s/it, bound:38 nc:101 ncall:1.3e+04 eff:1.1% logz=-2.08+/-0.10 dlogz:63.064>0.1]
145it [31:50,  5.82s/it, bound:38 nc:101 ncall:1.3e+04 eff:1.1% logz=-2.08+/-0.10 dlogz:63.064>0.1]
146it [32:30, 13.34s/it, bound:38 nc:113 ncall:1.3e+04 eff:1.1% logz=-2.07+/-0.10 dlogz:63.047>0.1]
148it [32:30,  9.24s/it, bound:39 nc:101 ncall:1.3e+04 eff:1.1% logz=-2.04+/-0.10 dlogz:63.015>0.1]
150it [32:31,  6.43s/it, bound:40 nc:101 ncall:1.3e+04 eff:1.1% logz=-2.02+/-0.10 dlogz:62.983>0.1]
150it [32:50,  6.43s/it, bound:40 nc:101 ncall:1.3e+04 eff:1.1% logz=-2.02+/-0.10 dlogz:62.983>0.1]
151it [33:15, 13.22s/it, bound:40 nc:144 ncall:1.3e+04 eff:1.1% logz=-2.00+/-0.10 dlogz:62.968>0.1]
152it [33:15, 10.55s/it, bound:41 nc:108 ncall:1.4e+04 eff:1.1% logz=-1.99+/-0.10 dlogz:62.952>0.1]
155it [33:15,  5.64s/it, bound:42 nc:101 ncall:1.4e+04 eff:1.1% logz=-1.95+/-0.10 dlogz:62.908>0.1]
155it [33:30,  5.64s/it, bound:42 nc:101 ncall:1.4e+04 eff:1.1% logz=-1.95+/-0.10 dlogz:62.908>0.1]
156it [33:58, 12.39s/it, bound:42 nc:101 ncall:1.4e+04 eff:1.1% logz=-1.94+/-0.10 dlogz:62.893>0.1]
158it [33:58,  8.23s/it, bound:43 nc:118 ncall:1.4e+04 eff:1.1% logz=-1.92+/-0.10 dlogz:62.865>0.1]
160it [34:10,  8.23s/it, bound:43 nc:101 ncall:1.4e+04 eff:1.1% logz=-1.90+/-0.10 dlogz:62.837>0.1]
161it [34:46, 11.43s/it, bound:44 nc:140 ncall:1.5e+04 eff:1.1% logz=-1.88+/-0.10 dlogz:62.823>0.1]
163it [34:46,  8.17s/it, bound:45 nc:125 ncall:1.5e+04 eff:1.1% logz=-1.86+/-0.10 dlogz:62.796>0.1]
165it [34:46,  5.81s/it, bound:46 nc:101 ncall:1.5e+04 eff:1.1% logz=-1.84+/-0.09 dlogz:62.770>0.1]
165it [35:00,  5.81s/it, bound:46 nc:101 ncall:1.5e+04 eff:1.1% logz=-1.84+/-0.09 dlogz:62.770>0.1]
166it [35:26, 11.61s/it, bound:46 nc:101 ncall:1.5e+04 eff:1.1% logz=-1.83+/-0.09 dlogz:62.757>0.1]
167it [35:42, 12.58s/it, bound:46 nc:101 ncall:1.5e+04 eff:1.1% logz=-1.82+/-0.09 dlogz:62.744>0.1]
168it [35:42,  9.89s/it, bound:47 nc:119 ncall:1.5e+04 eff:1.1% logz=-1.81+/-0.09 dlogz:62.731>0.1]
170it [35:53,  9.89s/it, bound:47 nc:101 ncall:1.6e+04 eff:1.1% logz=-1.79+/-0.09 dlogz:62.706>0.1]
171it [36:28, 12.48s/it, bound:48 nc:134 ncall:1.6e+04 eff:1.1% logz=-1.78+/-0.09 dlogz:62.694>0.1]
174it [36:28,  7.39s/it, bound:49 nc:117 ncall:1.6e+04 eff:1.1% logz=-1.75+/-0.09 dlogz:62.657>0.1]
175it [36:43,  7.39s/it, bound:49 nc:105 ncall:1.6e+04 eff:1.1% logz=-1.73+/-0.09 dlogz:62.642>0.1]
176it [37:04, 10.35s/it, bound:49 nc:101 ncall:1.6e+04 eff:1.1% logz=-1.71+/-0.09 dlogz:62.623>0.1]
177it [37:04,  8.65s/it, bound:50 nc:101 ncall:1.6e+04 eff:1.1% logz=-1.68+/-0.09 dlogz:62.596>0.1]
180it [37:23,  8.65s/it, bound:51 nc:101 ncall:1.7e+04 eff:1.1% logz=-1.58+/-0.09 dlogz:62.502>0.1]
181it [37:41,  8.95s/it, bound:51 nc:101 ncall:1.7e+04 eff:1.1% logz=-1.52+/-0.09 dlogz:62.457>0.1]
186it [38:23,  8.71s/it, bound:53 nc:101 ncall:1.7e+04 eff:1.1% logz=-1.15+/-0.10 dlogz:62.113>0.1]
187it [38:24,  7.71s/it, bound:53 nc:101 ncall:1.7e+04 eff:1.1% logz=-1.06+/-0.11 dlogz:62.014>0.1]
191it [39:00,  8.31s/it, bound:54 nc:101 ncall:1.8e+04 eff:1.1% logz=-0.52+/-0.12 dlogz:61.541>0.1]
195it [39:01,  5.29s/it, bound:56 nc:101 ncall:1.8e+04 eff:1.1% logz=0.14+/-0.13 dlogz:60.858>0.1] 
195it [39:13,  5.29s/it, bound:56 nc:101 ncall:1.8e+04 eff:1.1% logz=0.14+/-0.13 dlogz:60.858>0.1]
196it [39:44,  9.74s/it, bound:56 nc:101 ncall:1.8e+04 eff:1.1% logz=0.30+/-0.13 dlogz:60.704>0.1]
198it [39:45,  7.35s/it, bound:57 nc:101 ncall:1.8e+04 eff:1.1% logz=0.79+/-0.13 dlogz:60.294>0.1]
200it [40:03,  7.35s/it, bound:57 nc:101 ncall:1.9e+04 eff:1.1% logz=1.26+/-0.14 dlogz:59.785>0.1]
201it [40:25,  9.44s/it, bound:58 nc:101 ncall:1.9e+04 eff:1.1% logz=1.46+/-0.14 dlogz:59.572>0.1]
204it [40:25,  6.32s/it, bound:59 nc:101 ncall:1.9e+04 eff:1.1% logz=2.05+/-0.14 dlogz:58.955>0.1]
205it [40:43,  6.32s/it, bound:59 nc:101 ncall:1.9e+04 eff:1.1% logz=2.24+/-0.14 dlogz:58.763>0.1]
206it [41:04,  9.53s/it, bound:59 nc:101 ncall:1.9e+04 eff:1.1% logz=2.40+/-0.14 dlogz:58.576>0.1]
207it [41:04,  8.16s/it, bound:60 nc:101 ncall:1.9e+04 eff:1.1% logz=2.57+/-0.14 dlogz:58.413>0.1]
210it [41:05,  5.03s/it, bound:61 nc:101 ncall:2.0e+04 eff:1.1% logz=2.99+/-0.14 dlogz:57.946>0.1]
210it [41:23,  5.03s/it, bound:61 nc:101 ncall:2.0e+04 eff:1.1% logz=2.99+/-0.14 dlogz:57.946>0.1]
211it [41:42, 10.10s/it, bound:61 nc:101 ncall:2.0e+04 eff:1.1% logz=3.11+/-0.14 dlogz:57.810>0.1]
213it [41:42,  7.02s/it, bound:62 nc:101 ncall:2.0e+04 eff:1.1% logz=3.32+/-0.13 dlogz:57.575>0.1]
215it [41:53,  7.02s/it, bound:62 nc:101 ncall:2.0e+04 eff:1.1% logz=3.52+/-0.13 dlogz:57.369>0.1]
216it [42:23,  9.58s/it, bound:63 nc:101 ncall:2.0e+04 eff:1.1% logz=3.60+/-0.13 dlogz:57.273>0.1]
219it [42:23,  6.14s/it, bound:64 nc:101 ncall:2.1e+04 eff:1.1% logz=3.91+/-0.13 dlogz:56.989>0.1]
220it [42:43,  6.14s/it, bound:64 nc:101 ncall:2.1e+04 eff:1.1% logz=4.04+/-0.13 dlogz:56.873>0.1]
221it [42:59,  9.21s/it, bound:64 nc:101 ncall:2.1e+04 eff:1.1% logz=4.20+/-0.13 dlogz:56.735>0.1]
225it [42:59,  5.33s/it, bound:66 nc:101 ncall:2.1e+04 eff:1.1% logz=4.81+/-0.13 dlogz:56.101>0.1]
225it [43:13,  5.33s/it, bound:66 nc:101 ncall:2.1e+04 eff:1.1% logz=4.81+/-0.13 dlogz:56.101>0.1]
226it [43:41, 10.06s/it, bound:66 nc:101 ncall:2.1e+04 eff:1.1% logz=4.95+/-0.13 dlogz:55.951>0.1]
228it [43:41,  7.34s/it, bound:67 nc:101 ncall:2.1e+04 eff:1.1% logz=5.23+/-0.13 dlogz:55.668>0.1]
230it [43:53,  7.34s/it, bound:67 nc:101 ncall:2.2e+04 eff:1.1% logz=5.56+/-0.13 dlogz:55.364>0.1]
231it [44:20,  9.46s/it, bound:68 nc:101 ncall:2.2e+04 eff:1.1% logz=5.74+/-0.14 dlogz:55.188>0.1]
236it [44:55,  8.32s/it, bound:69 nc:101 ncall:2.2e+04 eff:1.1% logz=6.47+/-0.14 dlogz:54.406>0.1]
237it [44:56,  7.36s/it, bound:70 nc:101 ncall:2.2e+04 eff:1.1% logz=6.61+/-0.14 dlogz:54.267>0.1]
240it [45:13,  7.36s/it, bound:71 nc:101 ncall:2.3e+04 eff:1.1% logz=6.96+/-0.13 dlogz:53.879>0.1]
241it [45:35,  8.36s/it, bound:71 nc:101 ncall:2.3e+04 eff:1.1% logz=7.07+/-0.13 dlogz:53.767>0.1]
243it [45:35,  6.51s/it, bound:72 nc:101 ncall:2.3e+04 eff:1.1% logz=7.30+/-0.13 dlogz:53.534>0.1]
245it [45:53,  6.51s/it, bound:72 nc:101 ncall:2.3e+04 eff:1.1% logz=7.51+/-0.13 dlogz:53.312>0.1]
246it [46:16,  8.81s/it, bound:73 nc:101 ncall:2.3e+04 eff:1.1% logz=7.64+/-0.13 dlogz:53.203>0.1]
247it [46:32,  9.85s/it, bound:73 nc:101 ncall:2.3e+04 eff:1.1% logz=7.78+/-0.13 dlogz:53.073>0.1]
251it [47:15, 10.22s/it, bound:74 nc:101 ncall:2.4e+04 eff:1.1% logz=8.21+/-0.13 dlogz:52.592>0.1]
255it [47:15,  6.33s/it, bound:76 nc:101 ncall:2.4e+04 eff:1.1% logz=8.95+/-0.14 dlogz:51.929>0.1]
255it [47:33,  6.33s/it, bound:76 nc:101 ncall:2.4e+04 eff:1.1% logz=8.95+/-0.14 dlogz:51.929>0.1]
256it [47:53, 10.03s/it, bound:76 nc:101 ncall:2.4e+04 eff:1.1% logz=9.11+/-0.14 dlogz:51.745>0.1]
257it [47:53,  8.59s/it, bound:76 nc:101 ncall:2.4e+04 eff:1.1% logz=9.29+/-0.14 dlogz:51.574>0.1]
260it [48:03,  8.59s/it, bound:77 nc:101 ncall:2.5e+04 eff:1.1% logz=9.71+/-0.14 dlogz:51.095>0.1]
261it [48:27,  8.55s/it, bound:78 nc:101 ncall:2.5e+04 eff:1.1% logz=9.84+/-0.14 dlogz:50.965>0.1]
266it [49:09,  8.47s/it, bound:79 nc:101 ncall:2.5e+04 eff:1.1% logz=10.55+/-0.14 dlogz:50.242>0.1]
271it [49:50,  8.42s/it, bound:81 nc:101 ncall:2.6e+04 eff:1.1% logz=11.08+/-0.13 dlogz:49.670>0.1]
276it [50:31,  8.33s/it, bound:83 nc:101 ncall:2.6e+04 eff:1.0% logz=11.55+/-0.13 dlogz:49.186>0.1]
279it [50:31,  6.39s/it, bound:84 nc:101 ncall:2.7e+04 eff:1.0% logz=11.80+/-0.13 dlogz:48.921>0.1]
280it [50:43,  6.39s/it, bound:84 nc:101 ncall:2.7e+04 eff:1.0% logz=11.90+/-0.13 dlogz:48.828>0.1]
281it [51:11,  8.80s/it, bound:84 nc:101 ncall:2.7e+04 eff:1.0% logz=12.00+/-0.13 dlogz:48.725>0.1]
282it [51:11,  7.80s/it, bound:85 nc:101 ncall:2.7e+04 eff:1.0% logz=12.09+/-0.13 dlogz:48.628>0.1]
285it [51:11,  5.23s/it, bound:86 nc:101 ncall:2.7e+04 eff:1.0% logz=12.38+/-0.13 dlogz:48.338>0.1]
285it [51:23,  5.23s/it, bound:86 nc:101 ncall:2.7e+04 eff:1.0% logz=12.38+/-0.13 dlogz:48.338>0.1]
286it [51:48,  9.53s/it, bound:86 nc:101 ncall:2.7e+04 eff:1.0% logz=12.47+/-0.13 dlogz:48.240>0.1]
288it [51:48,  6.88s/it, bound:87 nc:101 ncall:2.8e+04 eff:1.0% logz=12.67+/-0.13 dlogz:48.036>0.1]
290it [52:03,  6.88s/it, bound:87 nc:101 ncall:2.8e+04 eff:1.0% logz=12.93+/-0.13 dlogz:47.814>0.1]
291it [52:26,  9.14s/it, bound:88 nc:101 ncall:2.8e+04 eff:1.0% logz=13.05+/-0.13 dlogz:47.675>0.1]
294it [52:27,  5.97s/it, bound:89 nc:101 ncall:2.8e+04 eff:1.0% logz=13.44+/-0.13 dlogz:47.279>0.1]
295it [52:43,  5.97s/it, bound:89 nc:101 ncall:2.8e+04 eff:1.0% logz=13.56+/-0.13 dlogz:47.153>0.1]
296it [53:07,  9.49s/it, bound:89 nc:101 ncall:2.8e+04 eff:1.0% logz=13.68+/-0.13 dlogz:47.031>0.1]
297it [53:07,  8.08s/it, bound:90 nc:101 ncall:2.8e+04 eff:1.0% logz=13.81+/-0.13 dlogz:46.912>0.1]
300it [53:07,  4.92s/it, bound:91 nc:101 ncall:2.9e+04 eff:1.0% logz=14.22+/-0.13 dlogz:46.511>0.1]
300it [53:23,  4.92s/it, bound:91 nc:101 ncall:2.9e+04 eff:1.0% logz=14.22+/-0.13 dlogz:46.511>0.1]
301it [53:44,  9.91s/it, bound:91 nc:101 ncall:2.9e+04 eff:1.0% logz=14.34+/-0.13 dlogz:46.362>0.1]
306it [54:20,  8.46s/it, bound:93 nc:101 ncall:2.9e+04 eff:1.0% logz=14.90+/-0.13 dlogz:45.764>0.1]
309it [54:20,  5.84s/it, bound:94 nc:101 ncall:3.0e+04 eff:1.0% logz=15.19+/-0.13 dlogz:45.463>0.1]
310it [54:33,  5.84s/it, bound:94 nc:101 ncall:3.0e+04 eff:1.0% logz=15.28+/-0.13 dlogz:45.369>0.1]
311it [54:55,  8.60s/it, bound:94 nc:101 ncall:3.0e+04 eff:1.0% logz=15.37+/-0.13 dlogz:45.275>0.1]
312it [54:56,  7.41s/it, bound:95 nc:101 ncall:3.0e+04 eff:1.0% logz=15.45+/-0.13 dlogz:45.184>0.1]
315it [55:13,  7.41s/it, bound:96 nc:101 ncall:3.0e+04 eff:1.0% logz=15.68+/-0.13 dlogz:44.937>0.1]
316it [55:35,  8.45s/it, bound:96 nc:101 ncall:3.0e+04 eff:1.0% logz=15.75+/-0.13 dlogz:44.862>0.1]
321it [56:12,  8.01s/it, bound:98 nc:101 ncall:3.1e+04 eff:1.0% logz=16.16+/-0.13 dlogz:44.457>0.1]
324it [56:12,  5.82s/it, bound:99 nc:101 ncall:3.1e+04 eff:1.0% logz=16.41+/-0.13 dlogz:44.189>0.1]
325it [56:23,  5.82s/it, bound:99 nc:101 ncall:3.1e+04 eff:1.0% logz=16.49+/-0.13 dlogz:44.105>0.1]
326it [56:53,  8.86s/it, bound:99 nc:101 ncall:3.1e+04 eff:1.0% logz=16.57+/-0.13 dlogz:44.023>0.1]
327it [57:19, 11.04s/it, bound:100 nc:101 ncall:3.1e+04 eff:1.0% logz=16.66+/-0.13 dlogz:43.941>0.1]
331it [57:58, 10.52s/it, bound:101 nc:101 ncall:3.2e+04 eff:1.0% logz=16.99+/-0.13 dlogz:43.590>0.1]
336it [58:37,  9.38s/it, bound:103 nc:101 ncall:3.2e+04 eff:1.0% logz=17.33+/-0.13 dlogz:43.226>0.1]
339it [58:38,  6.87s/it, bound:104 nc:103 ncall:3.3e+04 eff:1.0% logz=17.54+/-0.13 dlogz:43.016>0.1]
340it [58:53,  6.87s/it, bound:104 nc:101 ncall:3.3e+04 eff:1.0% logz=17.61+/-0.13 dlogz:42.941>0.1]
341it [59:17,  9.49s/it, bound:104 nc:101 ncall:3.3e+04 eff:1.0% logz=17.68+/-0.13 dlogz:42.869>0.1]
346it [59:57,  8.84s/it, bound:106 nc:101 ncall:3.3e+04 eff:1.0% logz=18.03+/-0.13 dlogz:45.098>0.1]
347it [59:57,  7.90s/it, bound:106 nc:101 ncall:3.3e+04 eff:1.0% logz=18.10+/-0.13 dlogz:45.021>0.1]
349it [59:57,  6.05s/it, bound:107 nc:101 ncall:3.4e+04 eff:1.0% logz=18.26+/-0.13 dlogz:44.867>0.1]
350it [1:00:13,  6.05s/it, bound:107 nc:101 ncall:3.4e+04 eff:1.0% logz=18.34+/-0.13 dlogz:44.786>0.1]
351it [1:00:40,  9.99s/it, bound:108 nc:101 ncall:3.4e+04 eff:1.0% logz=18.43+/-0.13 dlogz:44.699>0.1]
354it [1:00:40,  6.50s/it, bound:109 nc:101 ncall:3.4e+04 eff:1.0% logz=18.71+/-0.13 dlogz:44.415>0.1]
355it [1:00:53,  6.50s/it, bound:109 nc:101 ncall:3.4e+04 eff:1.0% logz=18.79+/-0.13 dlogz:45.482>0.1]
356it [1:01:22, 10.03s/it, bound:109 nc:101 ncall:3.4e+04 eff:1.0% logz=18.88+/-0.13 dlogz:45.393>0.1]
357it [1:01:22,  8.56s/it, bound:110 nc:101 ncall:3.4e+04 eff:1.0% logz=18.96+/-0.13 dlogz:45.305>0.1]
