mlo mup
1.1900710828284473 2.140595294988676
1.0489048839029427 2.246716742639978
1.023490394161727 2.1813620746995226
0.9818969309692075 1.9330114468250443
1.1042383932884823 2.227970830443278
1.1161352578503536 2.220045622991125
1.0460786702979403 2.200800889939745
1.0317873080452065 2.1795277778782145
0.9664382555743061 2.0095518889199635
0.9741699531243941 2.041638654579528
1.0325849743450675 1.8960739833498514
1.0414926524288797 2.1750309100581395
1.1884868635043115 2.032719019404341
1.0847128101532424 2.2039191974947276
0.9774892242995284 2.033430872056873
0.989780096888533 1.9415747830592538
1.0756628200560365 1.8747048582446861
1.1609453470945363 2.1262112801534614
1.001418130103134 2.098647062966561
1.1925630766703392 1.9666471783442936
0.9793632750971157 1.9949121417770999
0.9922013462873149 2.069056168802325
1.021453196647167 1.9121470017968192
1.068502972526741 2.181935924540615
0.9955395627095078 2.0644323365334634
1.1714265071212588 2.0815462393149144
1.1426995436329839 1.8755007823587353
1.0744256369114398 1.8840418874435403
1.1458200253242525 1.8775953815603945
1.0664519510318555 1.888501604745091
0.9931064092189131 2.0331655083212676
1.1095164750360873 2.173176384239823
0.9908586648322676 1.9845378995346956
0.9978811246270817 2.0468997719962756
1.0797197239593423 2.1694691440049514
1.0382983209584313 1.90876327345558
1.1708070048586463 2.065559156087028
1.1749075762081143 2.0494867606515736
1.0596596959316171 1.8961422765581863
1.0080239903694725 2.065528619052762
1.0243670458697645 2.100920555489683
1.1854067198765974 1.9829198894200462
1.06372172392605 2.151153169105877
1.001153449084781 2.0381375737373184
1.0041030664887316 2.0515362345261003
1.083896258388851 2.161572571835049
1.025014880688608 2.0962403538961785
1.0168290457518883 2.080357277699775
1.0109825159727932 2.064849973709385
1.0053741294116467 2.0494015730521205
0.9980257693804649 2.0117468128134375
1.0321985529146849 2.1065122938849177
1.1831665123276551 1.9552566780384357
1.0579227419842836 1.9008583390475642
1.1140502483053032 2.1542550526840767
1.0701510347827998 2.146816319839597
1.0761552270354815 1.8923472798403262
1.1643791910879255 2.076127261572305
1.1621310292273908 2.0817216548542863
1.103714674268887 2.152812319422936
1.0231417716837257 2.0810630640044243
1.0784170317763815 2.147258499404927
1.014012615648529 1.9490559693763623
1.0258132179252155 1.9340645826480092
1.104444861283772 2.147617435790134
1.0411327039074758 2.1049231309114735
1.1380729873071143 2.122344432981832
1.078672090751301 2.14013927343815
1.1743907686292954 2.02515716958892
1.0586938557024337 2.1251070115488435
1.1793318054831354 1.9587605334573561
1.0089855775652192 1.972312727637344
1.049031743476417 2.110313342319292
1.1630335482113048 2.0663897674964007
1.1554661617892446 1.900648931944151
1.13554406437355 2.1211177465279767
1.1567233771281842 2.0803446203688427
