mu sigma mlo
1.5114307104509779 0.2532650823815545 0.9611815139200651
1.181548815382771 0.4624263879652492 1.0137957229870342
1.3430156550461536 0.4486902750159706 1.0678946624335501
1.278326271881426 0.4018306441465474 1.0015298200302156
1.2722680624153968 0.36932589249225717 0.9865050745676041
1.1079862576645632 0.5537217377501069 1.0644403231628001
1.2927749407222788 0.4558587756711899 1.0610844287874655
1.4676914155349634 0.3439202744363029 1.1217005157021624
1.3788266154864168 0.2682736663787333 0.9006870457409439
1.187084935492705 0.2615953611398906 1.0472361408301736
1.1578562109563575 0.46280850873313417 1.0333716005621274
1.2231153321812234 0.5467096878670435 1.127842969350698
1.343986064913127 0.10487569266551233 1.1248265534208595
1.4154543421909427 0.3983511615170007 1.131571280217107
1.3191820321532224 0.11919841566199084 1.103304751064464
1.2172333763321888 0.5373985407733877 1.1214306069330373
1.2065974763243172 0.46629199594575393 1.0558464986186793
1.2431724932116084 0.19532450970429335 1.08309467999784
1.1648307454142928 0.5590854325918158 1.1169125483245967
1.4550128756713434 0.29073546661842786 1.0715087229908409
1.3280217238569112 0.22502033272191724 0.9616641580884131
1.4704910568446525 0.3093667668454879 1.1636845597005647
1.4673304351358212 0.22789366141740963 1.0966853324213073
1.4206963585207855 0.382844122651911 1.1421530243265443
1.3689411559844147 0.1344688411393153 0.9122861908327791
1.3499713553512132 0.22052635498662768 0.9471677535617626
1.3312339917062763 0.3462127625931642 1.0268213802194168
1.1920217868720222 0.4473820613800534 1.0556496098693466
1.3082148763546275 0.2934455872929362 1.0044037005812332
1.399065021511825 0.15355716342436088 1.037877606711845
1.3962456999372916 0.23695296505826835 0.9570709284913703
1.347419341252644 0.21672805823820315 0.9645927715626452
1.31310559493614 0.40631053192203953 1.0700770288311472
1.3115610702426863 0.44215829678441093 1.1037650318723389
1.4278737118169054 0.2760402393500074 1.0404139907667789
1.1680978876084818 0.3032198449211616 1.0506037674796362
1.4018609800630828 0.23576819430304158 0.9713451560264655
1.145728761236139 0.5435867663189103 1.1125095798662819
1.343344051895861 0.21373624689941598 0.9799015482320655
1.3760965232612523 0.3546968440369399 1.0691463495898326
1.2884166873742493 0.18625307733547913 1.0676630128291464
1.3839865950508554 0.40898463614449293 1.159549970406431
1.2587384921841953 0.36822395336493935 1.0360486771353354
1.060958824406728 0.45814099865452157 1.0512581145680138
1.3470525596636742 0.17308039982832746 0.9950037972772344
1.3797632090272298 0.1441284659959157 1.0566967335594935
1.115567589085875 0.4956852479233009 1.0710943559227257
1.3844988548096344 0.18665635517475354 0.9258763323647261
1.2280797240294294 0.3855575391457819 1.0428385050410938
1.309112454396389 0.3330199017959343 1.0309287492903323
1.2693755300805476 0.30554107044109935 1.0256636310864853
1.36174232131002 0.1608506519694843 1.001247014029899
1.2281235395535348 0.47291781938117355 1.0962111095465377
1.4603630390047058 0.23989208361286582 1.1284575483213877
1.4087200744562876 0.16226815651210957 1.0928286847819113
1.1448313403251116 0.4387031547701864 1.056277445210584
1.4557142858809269 0.2563419716954942 1.1194006173764341
1.387943289454021 0.22415825923637406 0.9917287780311971
1.340012493270408 0.3190121468619055 1.0371703089825708
1.3822122168616713 0.17748382413536828 0.9958399645169105
1.4157781653170263 0.29857613560147794 1.1765795547286177
1.4190540310756372 0.17165708594463325 1.124988175224931
1.2565275829809632 0.3587011396655156 1.0463033897045997
1.3201194108027388 0.2626911389745752 1.022837976108915
1.3216445034066775 0.27262437419888236 1.0236265523142445
1.1697054796852728 0.4467579137273465 1.0702361230864226
1.292221155232164 0.30807187726996826 1.0343277930763215
1.1067949129946069 0.34887477959097857 1.0610987940914869
1.4390745659898694 0.31649248340993635 1.1573453887047462
1.3727223927607972 0.17708670818430766 1.0241945668173604
1.4179676957803555 0.30418714219192444 1.094606899998344
1.425247767904887 0.33554040320951767 1.166737337997309
1.3562380854288842 0.3600149457390271 1.0858208105835219
1.2603315081412645 0.37600352260969105 1.0581918864253101
1.2631336967386622 0.3567689940418349 1.0509756564481456
1.2795562761622608 0.2761127291384968 1.0391598554147348
1.3531238940145538 0.14966305708228578 1.0871053145370155
1.3700183643513064 0.26947708572099066 1.033161786981521
1.208798397401547 0.1642023322344448 1.165062939293374
1.3115181950773507 0.1386661591283586 1.1345767082180298
1.4238596151621181 0.20775685434524185 1.0818719583199476
1.36763442221456 0.39320692221287445 1.167790293165463
1.3857697210617586 0.33565934941836684 1.099031270149572
1.2655097665977442 0.4669630585941418 1.144774939219576
1.384931110630771 0.32375871816067747 1.0881335389706066
1.2469281691070113 0.18554369502925527 1.121117923030589
1.4232557551739191 0.2061491467305558 1.093498330165734
1.2784664851941723 0.426873745015781 1.1078736354452883
1.3708861165313242 0.3470877640046014 1.0985534891351663
1.3625876651303268 0.32278869878015937 1.0730713358645652
1.3787203149241085 0.34236163856852125 1.1021788549458043
1.2677815554866232 0.359112683916458 1.0613914445717605
1.2087021251906263 0.38247769380875196 1.062699709836172
1.069345456952445 0.42562281111375916 1.0667662047589472
1.3491516896076345 0.15640927014359873 1.0967292351103026
1.3339000613339311 0.3884604497992625 1.1129650773388176
1.2179228027848537 0.4480215225858011 1.100368128644544
1.371053010216777 0.2485127738576367 1.0432610431939187
1.3129150465637305 0.20467555535421073 1.0658454290577788
1.316431696439265 0.29815280968593266 1.0506949536868055
1.1935538662101721 0.40636533530825575 1.1810948832481136
1.4276034559195403 0.24935712024833478 1.1054839480164897
1.2477322786388823 0.38129521740699324 1.0717368752590997
1.2363925506522457 0.43196652068238084 1.0987726508290685
1.4363334150556275 0.2625357257822655 1.1320085038151304
1.4060224417033154 0.2904808709769308 1.0994204025668364
1.2713052056617056 0.2602262475152239 1.0617950951443211
1.2867686791112138 0.17668713817407372 1.1145308235739877
1.2301813199502858 0.4570768919126911 1.1199625351967708
1.2295455995279758 0.183521430076529 1.1397206567898484
1.3775204523625126 0.14909951955571255 1.1621318696165444
1.0772854912187837 0.376516735057806 1.0728306234001452
1.3350270023751534 0.17580762037268502 1.0884818706818578
1.435684875610384 0.23157666247782452 1.147668302042689
1.3174600107513816 0.24885684267414346 1.0540059837762334
