mu sigma
1.1452440066627942 0.453320883063515
1.2823186202299341 0.26708771040460466
1.1905602475370953 0.41714117680233187
1.4914407014216868 0.3897008658662041
1.2291405042077517 0.41056204580726113
1.3273497872742932 0.4253266563078362
1.2753723380149204 0.41318545655047967
1.2830268638157065 0.4136072172728172
1.4273229775600154 0.18153485298774416
1.4026309795858847 0.1862840601461628
1.4731585454764344 0.37148725013664263
1.3122164865847186 0.41086458167450035
1.4574921079608378 0.18656449173799888
1.5176967570625672 0.32326552765744426
1.4973202771322596 0.34507599443612597
1.3846943386399149 0.3969099043904901
1.343842510562426 0.40025020238175046
1.3804803172573674 0.39628676381478656
1.3553017741404334 0.3987009142135735
1.4484460759625866 0.37169886388702195
1.3712769349186398 0.3954483421360394
1.4242124575038817 0.3778520815409154
1.5079595498546507 0.3218753034295802
1.455210510553166 0.3630058812704794
1.3569709329322945 0.3885394673857362
1.3143956497150326 0.37774764423878987
1.3107302413882795 0.3735972236633445
1.3135657574209678 0.3724132778472678
1.330909412829587 0.2630806700564361
1.316644921687831 0.29180584620002953
1.5131416634173225 0.3011334949940488
1.3189956210108946 0.2886013890111067
1.4504868375430076 0.3560257157967538
1.4443353240294912 0.3579563476457666
1.3132233819170644 0.3077228142599732
1.5199313731622386 0.2643194191560487
1.4916330819452743 0.3244132308534319
1.5112951100662877 0.2350302050544379
1.4857574147612267 0.3284718161847215
1.3195380900286395 0.2987191975543463
1.4433784676346364 0.3538372810317355
1.4330840587852258 0.357810690539988
1.3207845584888687 0.3473426051326775
1.50634765222143 0.2305471819978286
1.4216138102620948 0.36120177468162995
1.5136719893932578 0.2480211340466453
1.3336129087385546 0.35612491601759905
1.4854232911734395 0.3240483521784017
1.5149468343603916 0.2754138219783488
1.3706558015811003 0.3666755195939073
1.508066497805946 0.29447973988518833
1.3419143733931043 0.25910502816516967
1.3796754709530952 0.21552036070817115
1.3224943763672343 0.3064563828742874
1.368385553638722 0.3652280474783756
1.3719367068815083 0.36518893121802637
1.356305742812146 0.23915476587324994
1.5043635655215413 0.2992955626287637
1.48528154029154 0.32121983984523855
1.5033608134655005 0.23064803493640035
1.3324800591949013 0.34694619057796006
1.33718708036678 0.35029673030770425
1.4052724852190766 0.20252481811764178
1.4788793034602516 0.20917489461708366
1.3606083612373403 0.3581641080519588
1.3686476330444646 0.35903462051720186
1.329541072432592 0.2983537967339673
1.5094587819126417 0.24909855499498343
1.4975747352684476 0.22689189074897614
1.3545832407283975 0.24683196291547355
1.3873406108102204 0.35763296136836076
1.510509462287129 0.26138169434159375
1.4483301657077827 0.34076633981411913
1.4512487871284554 0.3390393248977877
1.3676260369342668 0.3556550932289131
1.362633872678019 0.3539237757771073
1.3359430442960134 0.28495002750334697
1.3760792296493176 0.22358923496963293
1.332491046542912 0.2993979632315331
1.4900264139713837 0.3072526176600613
1.5020599567151853 0.2890850732609966
1.332636328842027 0.3158318281836903
1.4551959035137125 0.3339562624997354
1.4500067487578945 0.3363465749431012
1.4724935076767234 0.20925478575903447
1.3531473185905167 0.3448773128145493
1.4838916826625614 0.311724805152756
1.335660906223085 0.32036388198969806
1.3432903794419884 0.27407065075999565
1.3816250984905165 0.3514214704200039
1.456217969239145 0.3317563822076408
1.3498125099978404 0.2610032664934028
1.3421279385788352 0.2789163679721314
1.3393574348245645 0.28798074167748233
1.4762104328209769 0.316933106086135
1.4759199572540562 0.21245063553880736
1.4023239844382587 0.348673640100152
1.4732445001429508 0.3188265644402659
1.4423217674388695 0.33659648328168146
1.367103678125288 0.23755402327917277
1.3406502755765577 0.3233603269842222
1.395976649275534 0.3479406419486355
1.5041206901568112 0.26894396867263554
1.5029376302422528 0.248838401226677
1.3392113293682049 0.3098527233697876
1.3900852719295644 0.21686792340022784
1.3712434218188367 0.3449272502247603
1.4246049577644824 0.20284268300915367
1.3469854356146582 0.27360073054948386
1.5012667797397299 0.27732051386636536
1.3486418511811906 0.33121175439535055
1.3951156600132943 0.3462092926962451
1.3942962805124481 0.2145880431148104
1.3408022171067056 0.3101466064998206
1.4337339629349795 0.3376089014779127
1.3573617885707017 0.3374771080187091
1.3412991325697154 0.30107194446772395
1.4994993404185721 0.24423725931171922
1.4947698624816186 0.2885065091202677
1.400498470548201 0.212070397051896
1.4981519250739694 0.28007998143060525
1.3536809218511903 0.2651938907711265
1.4793251805533565 0.3065934441985717
1.3513955500001371 0.2705424781490639
1.459682030868706 0.20821098874291977
1.4544395567582646 0.324557936976629
1.3510347651833188 0.2730515238197334
1.4830111814656384 0.3016903877517015
1.357669302850092 0.2587248355448569
1.43418596274315 0.33325010996872456
1.3729655511882557 0.33783009153914006
1.3462768477078892 0.29449196087300605
1.4446053662623326 0.32851762720510186
1.4373509166551037 0.20463398642230685
1.346290244630897 0.2966214981151816
1.3597387984693046 0.33083068943006927
1.3914946246620572 0.3402149800556274
1.4803278728118516 0.3032617640590524
1.3935114536896203 0.3398661394068483
1.4985137890194646 0.25130843032570815
1.3471557936741831 0.293982317144595
1.3471003102511467 0.2984638080778938
1.4571255191620107 0.20842970146940193
1.3534338574187998 0.3220515135963991
1.3674921446765882 0.33369016988908523
1.4662530046957953 0.31467490340908083
1.411807711378239 0.3373974126591368
1.3526510254742998 0.27402351070417763
1.4124996491222903 0.33702052858112735
1.365601427017591 0.2482916577771461
1.4020520109219539 0.3380426292416237
1.4069517945002543 0.3375088640401211
1.4175836801957824 0.3356039619085977
1.4689192151941461 0.31174519104493875
1.4950308275778894 0.24292958678184848
1.3633040705282267 0.3296173808659856
1.4134311972972968 0.20922051892509344
1.3520815420483865 0.3141076929477104
1.350001723788368 0.2886738087406076
1.361593191022872 0.25746156527574504
1.35320765928098 0.31362950816282603
1.4026999285408994 0.3358621467716039
1.3507626105314081 0.2915486106748558
1.3533939765549259 0.2783489833721358
1.3509759778180863 0.29113829421154935
1.487571038059642 0.2320697663133069
1.427093306126902 0.20715663367021597
1.4315362244159822 0.20678427463307103
1.3541709551146472 0.3129164904750362
1.3520434089726057 0.2873008048657527
1.3708476976267991 0.32981885683268775
1.3805160548612652 0.3331422037548649
1.4599401303428126 0.3152539148666896
1.3538927996639958 0.3099020145796767
1.4401125895790834 0.32540393926528705
1.4130165153945953 0.3332363664876995
1.4932798772912261 0.24445925155945705
1.4889138532030857 0.2356146631353083
1.4266062357578324 0.32959175961004916
1.412186981574903 0.33263097398629726
1.3623374103347823 0.3211415349436781
1.4896494853797904 0.28212157505567703
1.3553489998351078 0.2789504322295071
1.4379432114885464 0.20764638317898523
1.4883425220624678 0.23568463652922525
1.494803546427832 0.26454251487321073
1.487828652097952 0.23497494107829223
1.447339667211652 0.3208468303449914
1.489592560839881 0.23812404676394697
1.3592751562701422 0.2678456429892065
1.3561053131125949 0.27757082083663437
1.3659233817155192 0.32285506889357646
1.3767756605939887 0.3290254670842387
1.4128509062631593 0.21192382981480443
1.3957871273363331 0.22084884725269766
1.465504226440768 0.21542036208735849
1.4789244960618615 0.2963828382043184
1.3878008132638073 0.22747637808485566
1.49203120841392 0.24607263014967018
1.4911507826974915 0.24356895705035062
1.379436955361546 0.32876978654392414
1.4298426878859338 0.3265994407671719
1.4924280821839575 0.2711393530292244
1.4207382563561646 0.32902491435354764
1.396459742000334 0.3314715385584535
1.3556479407636886 0.30201679383305047
1.401731372101005 0.2176983621184052
1.3918389243897213 0.3308996028203024
1.3639823520215153 0.31834506810964946
1.4299608673191266 0.2088093695697045
1.474550405510691 0.29978178491163543
1.4681990199433859 0.30552575000108767
1.408875167300983 0.3303058461963852
1.3602873040034666 0.3124657166962766
1.478542117814614 0.22573726809750905
1.3825574543224246 0.2337015110631583
1.3563112084857867 0.2889171560689601
1.3681635656923952 0.2534185383646383
1.4919640117077906 0.24980484209462114
1.3570751799956071 0.3010604400956463
1.3742817831953933 0.24415838733044626
1.360673620822715 0.3104148021131309
1.4797128143467204 0.29230220774985327
1.4100906335781065 0.3287658104582537
1.4130174278587835 0.328385175298177
1.4326284765348727 0.20944722187836382
1.3609652464727864 0.30950383311149915
1.3713664878606813 0.3211990471162005
1.4920654008147243 0.26026113103718906
1.366989725637471 0.3171353642845982
1.3944122514403083 0.32840275017298076
1.474194786126398 0.2977367308179476
1.3844976292376658 0.2329569151942405
1.4836986436501034 0.23345378012186002
1.361729973884935 0.30914934488953816
1.4686271380512619 0.3027928143560489
1.358237358636345 0.29641777961764
1.4774910819468206 0.22642482076944673
1.4572640315387404 0.21380040765345648
1.3625507682911184 0.30935690576832464
1.4592994416132319 0.30939587411776504
1.4548814779432053 0.31214977867173466
