
0it [00:00, ?it/s]
164it [03:13,  1.46it/s, bound:42 nc:  1 ncall:1.4e+04 eff:2.9% logz=27.31+/-0.13 dlogz:36.363>0.1]
165it [03:16,  1.05it/s, bound:42 nc:101 ncall:1.4e+04 eff:1.2% logz=-2.59+/-0.11 dlogz:67.182>0.1]
169it [03:19,  1.11it/s, bound:43 nc:147 ncall:1.5e+04 eff:1.2% logz=-2.51+/-0.11 dlogz:67.086>0.1]
173it [03:22,  1.20it/s, bound:45 nc:113 ncall:1.5e+04 eff:1.2% logz=-2.43+/-0.11 dlogz:66.997>0.1]
177it [03:26,  1.17it/s, bound:46 nc:101 ncall:1.5e+04 eff:1.1% logz=-2.36+/-0.11 dlogz:66.915>0.1]
180it [03:29,  1.12it/s, bound:47 nc:101 ncall:1.6e+04 eff:1.1% logz=-2.31+/-0.11 dlogz:66.857>0.1]
181it [03:29,  1.25it/s, bound:48 nc:  1 ncall:1.6e+04 eff:1.8% logz=7.82+/-0.14 dlogz:56.403>0.1] 
184it [03:32,  1.15it/s, bound:49 nc:101 ncall:1.6e+04 eff:1.1% logz=-2.25+/-0.10 dlogz:66.783>0.1]
187it [03:36,  1.02s/it, bound:50 nc:124 ncall:1.7e+04 eff:1.1% logz=-2.21+/-0.10 dlogz:66.731>0.1]
191it [03:38,  1.12it/s, bound:51 nc:104 ncall:1.7e+04 eff:1.1% logz=-2.15+/-0.10 dlogz:66.665>0.1]
195it [03:42,  1.17it/s, bound:53 nc:101 ncall:1.8e+04 eff:1.1% logz=-2.10+/-0.10 dlogz:66.603>0.1]
199it [03:45,  1.15it/s, bound:54 nc:101 ncall:1.8e+04 eff:1.1% logz=-2.05+/-0.10 dlogz:66.544>0.1]
203it [03:50,  1.04it/s, bound:56 nc:117 ncall:1.8e+04 eff:1.1% logz=-2.01+/-0.10 dlogz:66.487>0.1]
207it [03:54,  1.03it/s, bound:58 nc:143 ncall:1.9e+04 eff:1.1% logz=-1.96+/-0.10 dlogz:66.433>0.1]
211it [03:56,  1.14it/s, bound:59 nc:101 ncall:1.9e+04 eff:1.1% logz=-1.92+/-0.10 dlogz:66.381>0.1]
215it [03:59,  1.24it/s, bound:61 nc:101 ncall:2.0e+04 eff:1.1% logz=-1.88+/-0.10 dlogz:66.331>0.1]
219it [04:02,  1.29it/s, bound:62 nc:103 ncall:2.0e+04 eff:1.1% logz=-1.84+/-0.09 dlogz:66.284>0.1]
223it [04:04,  1.36it/s, bound:63 nc:101 ncall:2.1e+04 eff:1.1% logz=-1.79+/-0.09 dlogz:66.230>0.1]
227it [04:07,  1.42it/s, bound:65 nc:101 ncall:2.1e+04 eff:1.1% logz=-1.69+/-0.09 dlogz:68.583>0.1]
231it [04:09,  1.48it/s, bound:66 nc:101 ncall:2.1e+04 eff:1.1% logz=-1.47+/-0.10 dlogz:68.387>0.1]
235it [04:12,  1.53it/s, bound:67 nc:101 ncall:2.2e+04 eff:1.1% logz=-1.14+/-0.11 dlogz:68.076>0.1]
239it [04:14,  1.56it/s, bound:69 nc:101 ncall:2.2e+04 eff:1.1% logz=-0.60+/-0.12 dlogz:67.583>0.1]
243it [04:17,  1.59it/s, bound:70 nc:101 ncall:2.3e+04 eff:1.1% logz=0.02+/-0.13 dlogz:67.011>0.1] 
247it [04:19,  1.61it/s, bound:71 nc:101 ncall:2.3e+04 eff:1.1% logz=1.04+/-0.14 dlogz:66.035>0.1]
251it [04:21,  1.62it/s, bound:73 nc:101 ncall:2.3e+04 eff:1.1% logz=1.97+/-0.14 dlogz:65.025>0.1]
255it [04:24,  1.64it/s, bound:74 nc:101 ncall:2.4e+04 eff:1.1% logz=2.61+/-0.14 dlogz:64.333>0.1]
259it [04:26,  1.62it/s, bound:75 nc:101 ncall:2.4e+04 eff:1.1% logz=3.40+/-0.14 dlogz:63.580>0.1]
263it [04:29,  1.63it/s, bound:77 nc:101 ncall:2.5e+04 eff:1.1% logz=4.04+/-0.14 dlogz:62.868>0.1]
267it [04:31,  1.64it/s, bound:78 nc:101 ncall:2.5e+04 eff:1.1% logz=4.49+/-0.14 dlogz:62.377>0.1]
271it [04:34,  1.64it/s, bound:79 nc:101 ncall:2.6e+04 eff:1.1% logz=4.87+/-0.13 dlogz:61.973>0.1]
275it [04:36,  1.65it/s, bound:81 nc:101 ncall:2.6e+04 eff:1.1% logz=5.23+/-0.13 dlogz:61.596>0.1]
279it [04:38,  1.66it/s, bound:82 nc:101 ncall:2.6e+04 eff:1.1% logz=5.61+/-0.13 dlogz:61.225>0.1]
283it [04:41,  1.66it/s, bound:83 nc:101 ncall:2.7e+04 eff:1.1% logz=6.08+/-0.13 dlogz:60.790>0.1]
287it [04:43,  1.67it/s, bound:85 nc:101 ncall:2.7e+04 eff:1.1% logz=6.70+/-0.14 dlogz:60.164>0.1]
291it [04:46,  1.67it/s, bound:86 nc:101 ncall:2.8e+04 eff:1.1% logz=7.31+/-0.14 dlogz:59.525>0.1]
295it [04:48,  1.67it/s, bound:87 nc:101 ncall:2.8e+04 eff:1.1% logz=7.77+/-0.14 dlogz:59.035>0.1]
299it [04:50,  1.66it/s, bound:89 nc:101 ncall:2.8e+04 eff:1.1% logz=8.23+/-0.13 dlogz:58.557>0.1]
303it [04:53,  1.66it/s, bound:90 nc:101 ncall:2.9e+04 eff:1.1% logz=8.67+/-0.13 dlogz:58.109>0.1]
307it [04:55,  1.67it/s, bound:91 nc:101 ncall:2.9e+04 eff:1.1% logz=9.10+/-0.13 dlogz:57.668>0.1]
311it [04:58,  1.66it/s, bound:93 nc:101 ncall:3.0e+04 eff:1.1% logz=9.49+/-0.13 dlogz:57.245>0.1]
315it [05:00,  1.66it/s, bound:94 nc:101 ncall:3.0e+04 eff:1.1% logz=9.81+/-0.13 dlogz:56.904>0.1]
319it [05:02,  1.66it/s, bound:95 nc:101 ncall:3.0e+04 eff:1.1% logz=10.15+/-0.13 dlogz:56.574>0.1]
323it [05:05,  1.66it/s, bound:97 nc:101 ncall:3.1e+04 eff:1.0% logz=10.55+/-0.13 dlogz:56.163>0.1]
327it [05:07,  1.67it/s, bound:98 nc:101 ncall:3.1e+04 eff:1.0% logz=10.86+/-0.13 dlogz:55.827>0.1]
331it [05:10,  1.67it/s, bound:99 nc:101 ncall:3.2e+04 eff:1.0% logz=11.16+/-0.13 dlogz:55.512>0.1]
335it [05:12,  1.67it/s, bound:101 nc:101 ncall:3.2e+04 eff:1.0% logz=11.46+/-0.13 dlogz:55.213>0.1]
339it [05:14,  1.67it/s, bound:102 nc:101 ncall:3.2e+04 eff:1.0% logz=11.84+/-0.13 dlogz:54.862>0.1]
343it [05:17,  1.67it/s, bound:103 nc:101 ncall:3.3e+04 eff:1.0% logz=12.40+/-0.13 dlogz:54.314>0.1]
347it [05:19,  1.67it/s, bound:105 nc:101 ncall:3.3e+04 eff:1.0% logz=12.88+/-0.13 dlogz:53.798>0.1]
351it [05:22,  1.68it/s, bound:106 nc:101 ncall:3.4e+04 eff:1.0% logz=13.44+/-0.14 dlogz:53.241>0.1]
355it [05:24,  1.69it/s, bound:107 nc:101 ncall:3.4e+04 eff:1.0% logz=13.90+/-0.14 dlogz:52.750>0.1]
359it [05:26,  1.69it/s, bound:109 nc:101 ncall:3.4e+04 eff:1.0% logz=14.40+/-0.14 dlogz:52.289>0.1]
363it [05:29,  1.70it/s, bound:110 nc:101 ncall:3.5e+04 eff:1.0% logz=14.95+/-0.14 dlogz:51.700>0.1]
367it [05:31,  1.70it/s, bound:111 nc:101 ncall:3.5e+04 eff:1.0% logz=15.45+/-0.14 dlogz:51.168>0.1]
371it [05:33,  1.70it/s, bound:113 nc:101 ncall:3.6e+04 eff:1.0% logz=15.84+/-0.14 dlogz:50.745>0.1]
375it [05:36,  1.70it/s, bound:114 nc:101 ncall:3.6e+04 eff:1.0% logz=16.19+/-0.14 dlogz:50.382>0.1]
379it [05:38,  1.71it/s, bound:115 nc:101 ncall:3.6e+04 eff:1.0% logz=16.55+/-0.13 dlogz:50.020>0.1]
383it [05:40,  1.70it/s, bound:117 nc:101 ncall:3.7e+04 eff:1.0% logz=16.91+/-0.13 dlogz:49.652>0.1]
387it [05:43,  1.70it/s, bound:118 nc:101 ncall:3.7e+04 eff:1.0% logz=17.25+/-0.13 dlogz:49.293>0.1]
391it [05:45,  1.70it/s, bound:119 nc:101 ncall:3.8e+04 eff:1.0% logz=17.65+/-0.13 dlogz:48.894>0.1]
395it [05:47,  1.70it/s, bound:121 nc:101 ncall:3.8e+04 eff:1.0% logz=18.02+/-0.13 dlogz:48.509>0.1]
399it [05:50,  1.70it/s, bound:122 nc:101 ncall:3.8e+04 eff:1.0% logz=18.32+/-0.13 dlogz:48.182>0.1]
403it [05:52,  1.70it/s, bound:123 nc:101 ncall:3.9e+04 eff:1.0% logz=18.66+/-0.13 dlogz:47.857>0.1]
407it [05:54,  1.70it/s, bound:125 nc:101 ncall:3.9e+04 eff:1.0% logz=19.09+/-0.13 dlogz:47.436>0.1]
411it [05:57,  1.70it/s, bound:126 nc:101 ncall:4.0e+04 eff:1.0% logz=19.50+/-0.14 dlogz:46.994>0.1]
415it [05:59,  1.71it/s, bound:127 nc:101 ncall:4.0e+04 eff:1.0% logz=19.88+/-0.14 dlogz:46.602>0.1]
419it [06:01,  1.70it/s, bound:129 nc:101 ncall:4.0e+04 eff:1.0% logz=20.22+/-0.13 dlogz:46.260>0.1]
423it [06:05,  1.51it/s, bound:130 nc:150 ncall:4.1e+04 eff:1.0% logz=20.59+/-0.14 dlogz:45.867>0.1]
427it [06:07,  1.51it/s, bound:132 nc:121 ncall:4.1e+04 eff:1.0% logz=20.93+/-0.13 dlogz:45.509>0.1]
431it [06:10,  1.55it/s, bound:134 nc:101 ncall:4.2e+04 eff:1.0% logz=21.22+/-0.13 dlogz:45.198>0.1]
435it [06:12,  1.57it/s, bound:135 nc:101 ncall:4.2e+04 eff:1.0% logz=21.62+/-0.13 dlogz:44.833>0.1]
439it [06:15,  1.61it/s, bound:136 nc:101 ncall:4.3e+04 eff:1.0% logz=22.05+/-0.14 dlogz:44.388>0.1]
443it [06:17,  1.63it/s, bound:138 nc:101 ncall:4.3e+04 eff:1.0% logz=22.39+/-0.14 dlogz:44.016>0.1]
447it [06:19,  1.65it/s, bound:139 nc:101 ncall:4.3e+04 eff:1.0% logz=22.69+/-0.13 dlogz:43.702>0.1]
451it [06:22,  1.66it/s, bound:140 nc:101 ncall:4.4e+04 eff:1.0% logz=22.94+/-0.13 dlogz:43.422>0.1]
455it [06:24,  1.63it/s, bound:142 nc:101 ncall:4.4e+04 eff:1.0% logz=23.18+/-0.13 dlogz:43.172>0.1]
459it [06:27,  1.64it/s, bound:143 nc:101 ncall:4.5e+04 eff:1.0% logz=23.42+/-0.13 dlogz:42.927>0.1]
463it [06:29,  1.64it/s, bound:144 nc:101 ncall:4.5e+04 eff:1.0% logz=23.68+/-0.13 dlogz:42.672>0.1]
467it [06:32,  1.62it/s, bound:146 nc:117 ncall:4.6e+04 eff:1.0% logz=23.95+/-0.13 dlogz:42.386>0.1]
471it [06:34,  1.62it/s, bound:147 nc:101 ncall:4.6e+04 eff:1.0% logz=24.20+/-0.13 dlogz:42.120>0.1]
475it [06:37,  1.57it/s, bound:148 nc:101 ncall:4.6e+04 eff:1.0% logz=24.46+/-0.13 dlogz:41.870>0.1]
479it [06:41,  1.36it/s, bound:150 nc:157 ncall:4.7e+04 eff:1.0% logz=24.77+/-0.13 dlogz:41.534>0.1]
483it [06:45,  1.25it/s, bound:152 nc:105 ncall:4.7e+04 eff:1.0% logz=25.06+/-0.13 dlogz:41.231>0.1]
487it [06:48,  1.23it/s, bound:153 nc:154 ncall:4.8e+04 eff:1.0% logz=25.34+/-0.13 dlogz:40.945>0.1]
491it [06:50,  1.35it/s, bound:155 nc:101 ncall:4.9e+04 eff:1.0% logz=25.61+/-0.13 dlogz:40.664>0.1]
495it [06:54,  1.30it/s, bound:156 nc:155 ncall:4.9e+04 eff:1.0% logz=25.88+/-0.13 dlogz:40.382>0.1]
499it [06:56,  1.38it/s, bound:158 nc:106 ncall:4.9e+04 eff:1.0% logz=26.21+/-0.13 dlogz:40.067>0.1]
503it [07:00,  1.27it/s, bound:159 nc:132 ncall:5.0e+04 eff:1.0% logz=26.53+/-0.13 dlogz:39.724>0.1]
507it [07:03,  1.22it/s, bound:161 nc:161 ncall:5.1e+04 eff:1.0% logz=26.81+/-0.13 dlogz:39.421>0.1]
511it [07:06,  1.33it/s, bound:163 nc:101 ncall:5.1e+04 eff:1.0% logz=27.06+/-0.13 dlogz:39.165>0.1]
515it [07:09,  1.26it/s, bound:165 nc:136 ncall:5.2e+04 eff:1.0% logz=27.34+/-0.13 dlogz:38.875>0.1]
519it [07:12,  1.36it/s, bound:167 nc:101 ncall:5.2e+04 eff:1.0% logz=27.59+/-0.13 dlogz:38.606>0.1]
523it [07:14,  1.45it/s, bound:168 nc:101 ncall:5.2e+04 eff:1.0% logz=27.82+/-0.13 dlogz:38.363>0.1]
527it [07:16,  1.52it/s, bound:169 nc:101 ncall:5.3e+04 eff:1.0% logz=28.06+/-0.13 dlogz:38.117>0.1]
531it [07:19,  1.57it/s, bound:171 nc:101 ncall:5.3e+04 eff:1.0% logz=28.27+/-0.13 dlogz:37.887>0.1]
535it [07:21,  1.60it/s, bound:172 nc:101 ncall:5.4e+04 eff:1.0% logz=28.49+/-0.13 dlogz:37.664>0.1]
538it [07:24,  1.46it/s, bound:173 nc:202 ncall:5.4e+04 eff:1.0% logz=28.65+/-0.13 dlogz:37.491>0.1]
542it [07:26,  1.50it/s, bound:175 nc:101 ncall:5.4e+04 eff:1.0% logz=28.87+/-0.13 dlogz:37.258>0.1]
546it [07:29,  1.53it/s, bound:176 nc:101 ncall:5.5e+04 eff:1.0% logz=29.08+/-0.13 dlogz:37.037>0.1]
550it [07:31,  1.58it/s, bound:177 nc:101 ncall:5.5e+04 eff:1.0% logz=29.29+/-0.13 dlogz:36.817>0.1]
553it [07:33,  1.49it/s, bound:179 nc:101 ncall:5.6e+04 eff:1.0% logz=29.45+/-0.13 dlogz:36.654>0.1]
557it [07:36,  1.54it/s, bound:180 nc:101 ncall:5.6e+04 eff:1.0% logz=29.66+/-0.13 dlogz:36.436>0.1]
561it [07:38,  1.59it/s, bound:181 nc:105 ncall:5.7e+04 eff:1.0% logz=29.92+/-0.13 dlogz:36.172>0.1]
565it [07:41,  1.62it/s, bound:183 nc:101 ncall:5.7e+04 eff:1.0% logz=30.17+/-0.13 dlogz:35.911>0.1]
569it [07:43,  1.58it/s, bound:184 nc:101 ncall:5.7e+04 eff:1.0% logz=30.40+/-0.13 dlogz:35.661>0.1]
573it [07:46,  1.60it/s, bound:185 nc:102 ncall:5.8e+04 eff:1.0% logz=30.61+/-0.13 dlogz:35.437>0.1]
577it [07:48,  1.63it/s, bound:187 nc:101 ncall:5.8e+04 eff:1.0% logz=30.81+/-0.13 dlogz:35.233>0.1]
581it [07:51,  1.58it/s, bound:188 nc:101 ncall:5.9e+04 eff:1.0% logz=31.01+/-0.13 dlogz:35.020>0.1]
585it [07:53,  1.57it/s, bound:189 nc:114 ncall:5.9e+04 eff:1.0% logz=31.22+/-0.13 dlogz:34.806>0.1]
589it [07:56,  1.61it/s, bound:191 nc:101 ncall:5.9e+04 eff:1.0% logz=31.52+/-0.13 dlogz:34.523>0.1]
593it [07:58,  1.61it/s, bound:192 nc:113 ncall:6.0e+04 eff:1.0% logz=31.81+/-0.14 dlogz:36.782>0.1]
597it [08:01,  1.57it/s, bound:193 nc:101 ncall:6.0e+04 eff:1.0% logz=32.10+/-0.14 dlogz:36.482>0.1]
601it [08:03,  1.58it/s, bound:195 nc:101 ncall:6.1e+04 eff:1.0% logz=32.34+/-0.14 dlogz:36.218>0.1]
605it [08:06,  1.51it/s, bound:196 nc:101 ncall:6.1e+04 eff:1.0% logz=32.55+/-0.14 dlogz:35.994>0.1]
609it [08:09,  1.52it/s, bound:197 nc:101 ncall:6.2e+04 eff:1.0% logz=32.75+/-0.13 dlogz:35.786>0.1]
613it [08:14,  1.17it/s, bound:199 nc:163 ncall:6.2e+04 eff:1.0% logz=32.94+/-0.13 dlogz:35.578>0.1]
617it [08:17,  1.17it/s, bound:201 nc:132 ncall:6.3e+04 eff:1.0% logz=33.18+/-0.13 dlogz:35.344>0.1]
621it [08:22,  1.04it/s, bound:203 nc:102 ncall:6.3e+04 eff:1.0% logz=33.40+/-0.13 dlogz:35.107>0.1]
625it [08:26,  1.03it/s, bound:205 nc:188 ncall:6.4e+04 eff:1.0% logz=33.61+/-0.13 dlogz:34.887>0.1]
629it [08:31,  1.04s/it, bound:207 nc:211 ncall:6.5e+04 eff:1.0% logz=33.80+/-0.13 dlogz:34.680>0.1]
633it [08:34,  1.10it/s, bound:209 nc:106 ncall:6.6e+04 eff:1.0% logz=34.00+/-0.13 dlogz:34.481>0.1]
637it [08:39,  1.03s/it, bound:211 nc:238 ncall:6.6e+04 eff:1.0% logz=34.19+/-0.13 dlogz:34.273>0.1]
641it [08:41,  1.11it/s, bound:213 nc:101 ncall:6.7e+04 eff:1.0% logz=34.37+/-0.13 dlogz:34.079>0.1]
645it [08:44,  1.19it/s, bound:214 nc:110 ncall:6.7e+04 eff:1.0% logz=34.55+/-0.13 dlogz:33.887>0.1]
649it [08:48,  1.16it/s, bound:215 nc:103 ncall:6.8e+04 eff:1.0% logz=34.75+/-0.13 dlogz:33.686>0.1]
653it [08:51,  1.21it/s, bound:217 nc:111 ncall:6.8e+04 eff:1.0% logz=34.96+/-0.13 dlogz:33.471>0.1]
657it [08:53,  1.25it/s, bound:218 nc:138 ncall:6.9e+04 eff:1.0% logz=35.16+/-0.13 dlogz:33.250>0.1]
661it [08:56,  1.35it/s, bound:220 nc:101 ncall:6.9e+04 eff:1.0% logz=35.35+/-0.13 dlogz:33.046>0.1]
665it [08:59,  1.37it/s, bound:221 nc:101 ncall:7.0e+04 eff:1.0% logz=35.54+/-0.13 dlogz:32.853>0.1]
668it [09:02,  1.27it/s, bound:222 nc:133 ncall:7.0e+04 eff:1.0% logz=35.67+/-0.13 dlogz:32.709>0.1]
672it [09:05,  1.29it/s, bound:224 nc:101 ncall:7.1e+04 eff:1.0% logz=35.85+/-0.13 dlogz:32.517>0.1]
676it [09:08,  1.27it/s, bound:225 nc:124 ncall:7.1e+04 eff:1.0% logz=36.01+/-0.13 dlogz:32.344>0.1]
680it [09:11,  1.29it/s, bound:227 nc:136 ncall:7.2e+04 eff:1.0% logz=36.17+/-0.13 dlogz:32.177>0.1]
684it [09:14,  1.33it/s, bound:228 nc:104 ncall:7.2e+04 eff:1.0% logz=36.33+/-0.13 dlogz:32.007>0.1]
688it [09:16,  1.37it/s, bound:230 nc:114 ncall:7.2e+04 eff:0.9% logz=36.49+/-0.13 dlogz:31.843>0.1]
692it [09:20,  1.31it/s, bound:231 nc:128 ncall:7.3e+04 eff:0.9% logz=36.69+/-0.13 dlogz:31.639>0.1]
696it [09:23,  1.28it/s, bound:233 nc:150 ncall:7.3e+04 eff:0.9% logz=36.87+/-0.13 dlogz:31.442>0.1]
700it [09:26,  1.25it/s, bound:235 nc:133 ncall:7.4e+04 eff:0.9% logz=37.04+/-0.13 dlogz:31.258>0.1]
704it [09:29,  1.26it/s, bound:237 nc:104 ncall:7.4e+04 eff:0.9% logz=37.21+/-0.13 dlogz:31.082>0.1]
708it [09:33,  1.25it/s, bound:238 nc:154 ncall:7.5e+04 eff:0.9% logz=37.38+/-0.13 dlogz:30.903>0.1]
712it [09:39,  1.03s/it, bound:240 nc:258 ncall:7.6e+04 eff:0.9% logz=37.53+/-0.13 dlogz:30.732>0.1]
714it [09:39,  1.17it/s, bound:242 nc:269 ncall:7.6e+04 eff:0.9% logz=37.61+/-0.13 dlogz:30.653>0.1]
716it [09:44,  1.22s/it, bound:243 nc:245 ncall:7.7e+04 eff:0.9% logz=37.67+/-0.13 dlogz:30.577>0.1]
719it [09:45,  1.15it/s, bound:245 nc:235 ncall:7.7e+04 eff:0.9% logz=37.78+/-0.13 dlogz:30.468>0.1]
720it [09:49,  1.33s/it, bound:245 nc:202 ncall:7.7e+04 eff:0.9% logz=37.81+/-0.13 dlogz:30.432>0.1]
723it [09:49,  1.13it/s, bound:247 nc:103 ncall:7.8e+04 eff:0.9% logz=37.91+/-0.13 dlogz:30.323>0.1]
725it [09:55,  1.42s/it, bound:248 nc:274 ncall:7.9e+04 eff:0.9% logz=37.98+/-0.13 dlogz:30.251>0.1]
