alpha mmin mmax lam mu_g sigma_g delta_m
9.516531432084465 1.0262480800356841 2.8552676506527126 0.5650046954159847 1.526975812534757 1.240000159725532 0.8536687014315091
7.176529500937448 0.9359939749128174 2.7730968186974616 0.08120016595546531 1.8712983002919912 0.8501744920519969 0.9487934091626632
4.81492619815868 0.976205593154845 2.483417991413252 0.9726634801673578 2.158427136077081 1.2007296111187375 0.3719691711996801
8.114062309919133 1.08388003415174 2.2827234789196407 0.9388565245777694 2.704871524319179 0.555849478692305 0.13640642716965426
7.402082915491327 1.003694950172894 2.530096342888289 0.9901962671948217 1.6250442887977594 0.6262625384140709 0.7395102441439411
5.89383918016704 1.0031811355496698 2.0947103833339673 0.982113159744952 2.1737966151341213 1.3859337631665067 0.25830478705653986
13.724123977096678 1.0935409355890255 2.3574975169131926 0.9971759790862164 1.6886500996496017 0.7598169454705056 0.16606876091408196
8.827141291299426 0.9172299886470887 2.1855593776856 0.6670503167513283 2.2648715270477418 0.04762801627136816 0.811326338588662
12.649341544460864 0.9620046950388836 2.292495170270487 0.06794084937020622 1.5261095469359003 1.7367452849408254 0.9601819155420389
4.831631168329611 0.932163474274418 2.476575635671846 0.9766442818202216 1.52086402700761 0.12619559719133375 0.6087010240893088
8.98752374487955 0.9342262640586659 2.4260729528341987 0.2369415412544317 1.6427768695726657 1.1849024510887198 0.743775492520566
8.803064950524478 0.9053183582605933 2.195764676493356 0.8685300325834076 1.647302602693908 0.2818409647566613 0.9019457677732398
6.902408420030133 0.9694424753765088 2.1027424059115343 0.6390892948726301 1.574635103573485 0.6632980040138495 0.7690564185563058
10.855082425782674 0.9538548758984442 2.3849106310613326 0.905342955928129 1.7506314448070333 0.1346126058676215 0.8426499111179729
11.324001640585205 1.0202261162401243 2.83829484164818 0.10723593058271172 1.54431363444867 0.8654935370355226 0.5999583021535472
21.7717570968937 1.1362880775748123 2.2386964488194976 0.9997401931898914 2.839751819257387 1.1768725687111725 0.3992672034835626
7.51680081552322 0.9706279703560182 2.7854837048362513 0.11402073322618167 1.5850626569878496 1.1852333476161832 0.7766812529462181
12.600315144849183 0.9830948570776823 2.1231904124846475 0.04569086835803861 1.6539837974018905 0.9945411054425324 0.9910486115266212
13.222712399433568 0.9769843860644438 2.4627944758303815 0.9463778357158588 1.6299580600989982 1.192083670686477 0.9932880803873061
9.372078214149266 0.9647812036294283 2.07028740677464 0.3353646391750785 1.8111191897248604 0.4659015076219972 0.8899589308943655
10.630682068220182 0.9511124975318009 2.7299391074978883 0.9991614917712406 1.9527335834689128 1.3673870147495089 0.7706817761421039
7.021509157097222 1.1533089728934058 2.741250539427363 0.9902527830818452 1.8853537313135158 1.7219458549978515 0.011713003439524201
12.168913088079279 0.98472775817086 2.1817914304431065 0.9905598032091325 1.8861055364027262 1.069196926305645 0.9045709722248917
12.706300295267024 0.9803063677563667 2.6488527571998017 0.9822437157699221 1.5582202179873075 0.4918932865417032 0.9528668736676148
11.975905057964663 0.977859218173862 2.188975701039773 0.42313296450721055 1.5775034459714097 1.5778725027099623 0.9163816798617463
9.322213446960815 1.0242017224970603 2.3703701175861522 0.30941483577820283 1.7211096921311737 1.7268972286706432 0.7307503159922226
9.72898095830258 0.9460049760072238 2.121285929237445 0.15630606027206473 1.7221467510460242 0.7280482782982378 0.9067997006786724
9.833566671597746 1.0340601349104939 2.1014333481349547 0.959014179497845 2.3195521165617796 0.7316673317371115 0.3073548974827222
