mu1 sigma1 mu2 sigma2 alpha
1.3039779975862333 0.05486196072921798 1.6557884185604692 0.2468377272522177 0.2012196746513506
1.315390108474006 0.44574807143943596 1.491882764410942 0.3520356297189454 0.8955823730823841
1.2085932496278236 0.24253437613076032 1.2802760601950296 0.4498953816466105 0.07315758606108878
1.3480184033825533 0.08907990130870423 1.8729166546597 1.0887543568369058 0.6092347050641258
1.2958752966450413 0.3689195715057113 1.4913092309559164 1.9111579372695942 0.9274683788441891
1.2473368544679142 0.2929106797505283 1.6239300943211292 0.18959708149175483 0.8366159181561191
1.2719789779643984 0.020133411380702695 2.0145912776469816 1.542441726419959 0.5738521723653384
1.3566942665188082 0.23497226367734547 2.04522013392348 1.6673254596768134 0.8591238774602136
1.188524204962683 0.4162243884804132 1.4478844910012 0.3143018336794766 0.21534892119188806
1.366726264051674 0.26404930014492606 2.4185471054202674 1.6649334299186684 0.9291681964289088
1.2065424877068731 1.2753181752188254 1.3766721246402478 0.26130988969214247 0.11596565558366417
1.355189490565615 0.26081657398586383 1.9181513786982545 1.0684381504024796 0.9255682940745594
1.4026705753551538 0.21674143338418184 1.6024629303886921 0.4768372520061217 0.6829366165215878
1.3924025217229956 0.28121321855396464 1.9084586535026018 0.7962725984306708 0.9504378080824353
1.038028821804258 0.6652686926324853 1.3506753839448744 0.11859061550657769 0.6775136065683494
1.3496047086638492 0.14506695668130098 1.675246484044826 1.0135664531218314 0.6968596331305228
1.3841158644322846 0.17855156975286574 1.9896000801863156 0.40440249788224547 0.9157742356643492
1.2119049452820447 1.0317327184868812 1.235800843704783 0.02772594431426388 0.6073416131890502
1.2726164836025313 0.34844066840071003 1.3684937126444305 0.13497997449510796 0.6143016430743535
1.3421143959095878 0.13485931745440813 1.9046423477814938 0.4164408662972351 0.5841206590072757
1.11927847343459 0.8786524677180931 1.3571103775814888 0.15163093066800346 0.36797450702347717
1.3859424619882228 0.3192486740626587 1.408231722762388 0.1417355373999405 0.8268036362931124
1.2441614725236523 0.11135197869960814 1.351445742967269 0.9034394447165816 0.6627716833466482
1.3227661164859776 0.24936080631502375 1.4981172458515744 0.3775128451662381 0.7269218725377223
1.3031091443882878 0.05134542342124344 1.3613241392965492 0.8656179116881246 0.4850613629668104
1.2098635921731709 0.1560398543426888 1.5351253039785444 0.4505522950619588 0.5491302913514785
1.2683247639224995 0.11084565001094117 1.3173730753254382 0.3847997013691204 0.7445759131182929
1.2176082166558675 0.14014352611837178 1.6560822523257892 0.38089151395692045 0.7709831344799662
1.2907492065001862 0.08319818334511932 1.3153937438126047 1.1257828104776402 0.5548625648375073
1.292968968833105 0.09969960413805048 1.9988373955168406 0.7344650140848462 0.7624966196434763
1.259759979451864 0.497939036765951 1.2621494135125861 0.14790330117244443 0.4875461923040953
1.224591692691107 0.1018056383840482 1.4120005855099762 0.5777738751540469 0.46036481863101714
1.2660526813056792 0.15320370091139746 1.351013502251103 0.5092276583328604 0.48289325674629185
1.3067413625182065 0.0739874688761445 1.4830458970551845 0.8480953585069884 0.722166068513478
1.2678367740177345 0.13136078618837901 1.3225406537217088 0.45274141926577743 0.6955223935542908
1.3299766374038684 0.08222676574051539 1.57543555956656 0.18497382872410562 0.5903619255970133
1.3206879522401251 0.13347756469208075 1.3868705475913286 0.3823296256806363 0.2669454629294449
1.2427787932216792 0.08427199714761678 1.3676196475489149 0.3545413701864904 0.13069488553007194
0.9849440603017922 0.8013791334998344 1.3061700856788303 0.08441563348449349 0.2756247654223546
1.3502562748329585 0.10724911760738318 1.7905671323195373 0.3272974034084875 0.5740036343705273
1.312790681465076 0.11349052354364583 1.4587594493023368 0.4701355674026146 0.3342960591441294
1.275617380589369 0.07414431006165992 1.7136884844596803 0.3275474192404555 0.319290481709059
1.2620078084005781 0.08624141969047579 1.9642995573334758 0.1685881348980301 0.6426700462981937
1.2477452274123537 0.010686759595312944 1.4858704110709176 0.7009662411053134 0.3762088074975907
1.225730101927216 0.1787444578268085 1.6210588249419748 0.23682198940377003 0.6166711374429578
1.3460327392866254 0.16443671828148465 1.4608570282345128 0.3006256092277939 0.47164685817711277
1.3191273955805276 0.18601218608947384 1.6397913645052422 0.31603183923951395 0.8187129627918267
1.2870504494016592 0.08893396307146922 1.3124852916867142 0.9576404604198181 0.6689591311024136
1.237205606733724 0.7609655658158315 1.3198590184342374 0.12051520262193809 0.34898806473918914
1.25843550378095 0.09714207529265619 1.862740396581851 0.39860285141312085 0.847714574790551
1.3573943058409423 0.10756211978413134 1.7779693321916048 0.4016399750061252 0.7321303940900189
1.1827353926573168 0.07185144505774292 1.4977325798235288 0.22909573688855062 0.49822519627900674
1.2440458598555533 0.7152737000122884 1.2529510171497171 0.09390213925429985 0.3988823726513708
1.2280977043890826 0.12049003399750809 1.6405552166239024 0.4282626469546679 0.5124372982557976
1.2141062533998044 0.11790029372752593 1.5968965580414811 0.2710159433462773 0.7405141587155804
1.3000880557495191 0.05050931405578863 1.4495267467963873 0.637467006507632 0.649098576008268
1.2465485865225034 0.04189561560604712 1.8638043359323866 0.36699371612869547 0.4516982532449255
1.2294729506919282 0.060687065888999484 1.2735266764366076 0.6177589631425118 0.6071740653687384
1.2524948076728315 0.048555151349190064 1.4058882461346522 0.8250745184071022 0.5651758952618801
1.2379314216699249 0.061397496141402205 1.8869762770884704 0.2503041714969219 0.5372367956079787
1.2251600551379946 0.033744884180142404 1.3867353778566271 0.31174782507863114 0.6413283213264438
1.3014660779018792 0.04972045571275885 1.451723445944257 0.3739686543350628 0.7308369825841485
1.2822463446262256 0.1492268792884995 1.5068055203808708 0.23923598580263325 0.433146196309839
1.283427298079799 0.13528095975315077 1.3284466522957743 0.5102623540910984 0.6222201283013122
1.2544433730330327 0.16539898198040667 1.672697053122553 0.3710332729952157 0.6602132472131717
1.3358491536823076 0.13933406972173365 1.6724621481518192 0.4987956448985541 0.6870832473420662
1.216704829023664 0.5545275111750105 1.2590939395135416 0.09853763564606548 0.5709359943423213
1.3317672540405368 0.15409037001040668 2.069672262610455 0.19571231093276642 0.8644447313939638
1.300620425843074 0.14799497314445684 1.6918654265520976 0.12918975982526779 0.7300428889030616
1.3282379352802882 0.08414618070338588 1.54825148382487 0.3979175962778718 0.7885023990031186
1.2596840863601497 0.1683216474138101 1.9557850118524227 0.06389195320709543 0.8533956926248769
