mu sigma mlo mup
1.2827570689310699 0.48612893911511107 1.2070428172610659 1.9572993998595425
1.4138051542507353 0.8699568853367594 0.9515425147937113 1.9473192894204785
1.3122854388304521 1.3185877676370736 1.067767912914051 2.110971819899741
1.9415781974958581 1.5293387956580207 0.9996006295295817 1.98154465562866
1.0645137227027233 0.5669081962924923 0.9680776341846128 2.4902480665901345
1.40066897728323 1.224365311991829 1.0014942699135991 1.9281247483607775
1.5685428234085124 1.142760808649412 0.9930769261178413 1.9603113374817718
1.2578535410876652 1.3933578415015055 1.106600988531965 1.8900579919302287
1.5100937823053604 1.703004316295867 1.0133668137187468 2.0030016697617015
1.2766768708797585 0.3041240969426091 0.9431061012393142 2.7562086252984184
1.196293118571629 1.0051338255129292 1.1616161138028382 2.0417630314544377
1.3777720848787616 0.8044153284119834 1.0427713747496326 1.9086521989373353
1.570775553010845 1.1158441020062366 1.0264522370293179 1.9965536101967898
1.3707037865744638 1.7110647885139736 1.0111326959761184 1.973295171157638
1.2687787763368163 0.7199253601206964 1.0219889955312635 2.134867787176026
1.2826684611751502 0.5615557895731484 1.1678380061110873 2.161073230191515
1.4243349344010992 1.112082370587679 1.0155902874196625 1.988088660867789
1.4181071505886438 1.713922503221619 1.1068248447896591 2.0307175189214317
1.3942414719532414 1.714588677580883 1.0202573217818227 1.9732883750148704
1.2731195669178728 0.3132679285897317 0.9525163683298205 2.649119765272156
1.0200792010558217 0.5822822019014023 0.9972441861663195 2.4780023035261047
0.9967433292695898 0.7558355274229025 0.9909783524468618 1.9443374534301867
1.4945015554114374 0.40427727030184596 1.1065593151433668 1.9609538534169009
0.9998453318635835 1.077341644097739 0.9983996018942544 2.0408964624055552
1.4743176201010857 0.5360296116700505 1.043499839633471 2.0477805784258925
1.2988493379324406 0.3328198339246815 0.9394879188607461 2.094196093442938
1.2719629302989062 1.9444724981841515 1.0284503757677055 1.9773878575883508
1.4099530821647135 0.3324975513885907 1.1671091847416901 2.374306394408387
1.301063876908166 0.554414287154527 1.028529352758566 1.9176515436457469
1.2421312954990447 0.6116825931101829 1.0610777644384084 2.264008969929809
1.1457954681589584 0.8472994886814214 1.0738195540309328 2.1545574518242283
1.6097124011374206 1.324281807526407 1.0652917490121698 1.9497698094073004
1.3860689128433497 0.2656670853424316 0.9266240793200061 2.4539747786436106
1.339415362338801 0.2585552717115735 0.972555008269877 2.8850057071902775
1.4293926239386021 0.3706571452026847 1.0698640194777422 2.580906208239229
1.3145850897910214 0.6530428742999546 1.0796318244585965 2.152075122357945
1.4160500996228707 0.5813726852080086 1.012708454080405 2.0185691953800786
1.3029540594821323 0.22863483357698733 1.11281406598703 2.583884165208639
1.2037081997672685 0.8666285186829504 1.1410038875329387 1.907152482450273
1.1276839035545658 0.34735153132058005 1.0161685206470938 2.629232306357834
1.2676601391375955 0.28565537682299197 1.1163185220666485 1.9068042288948652
1.357198802136585 0.39645469363937835 1.1763266280439941 2.1799537985028645
1.33346350758766 0.6958736537016935 1.030324228163054 2.0617500324582956
1.13748915252126 1.0800342578379982 1.0730029986616287 1.9115263340265423
1.1794214185459215 1.9289317722329216 1.0658341875431239 2.0034319923710124
1.530050852699216 1.9696497648096019 1.0873040994906005 1.9616911038013785
1.3376648377504954 0.3019295077074264 0.9508027878404122 2.588444731732027
1.3549545921698631 0.2333121875011902 1.047119693261327 2.8071081195348038
1.4623522520793364 1.161632413895658 1.10863026450868 1.9602186988501595
1.3122575815932493 0.4325282120323633 1.0118687921006975 2.5111943094149014
1.431600823203838 0.24540205985011898 1.1222438860951938 2.6677318246766255
1.0544451899585772 0.36397939856355305 1.0363099665258646 2.239046526839633
1.189563531333603 1.9761863508384063 1.0607652756216182 1.9807137471511593
1.446446674872329 1.2705037169696434 1.0820240091426092 1.9605533771291046
1.4179018719775582 0.26285942151661623 0.9983235160422208 2.04974981793555
1.308960287556956 0.45563209673804445 1.006740146791009 2.2692647431343023
1.4113263550654374 0.49526868725465806 1.1473882399262194 2.0208624179466677
1.0389196462547619 0.6407496083756438 1.0264922745815386 2.2888408809587735
1.123059430153902 0.6546677925310206 1.1040658335394826 2.3042240002515113
1.3598025818246744 0.22728258106364274 1.1457523951872173 2.254942807960086
1.140474830733852 0.27172138451064526 1.136198503518184 2.178745719047181
1.3112962969013768 0.40204208228881 0.9686781796383056 2.147611495905694
1.3230675776490233 1.4244735639998976 1.0924484384992759 1.9891903246705918
1.3517707821692038 0.38260257173043 0.9995013946556148 2.5374519925835037
1.1390975291031578 0.7449900106510843 1.0800480157970413 2.1745563459920456
1.1790385415704192 0.7520356642959971 1.096779491711245 1.904121940158002
1.4269453555615055 0.2503747823756225 1.126537278257678 2.7116943326528893
1.181624125227994 0.3065761403463678 1.0436060237418714 2.8719838273070755
1.2570426488719049 1.5874050347696897 1.0787177192009467 1.9784659476777062
1.3553746115236431 0.2463168769490942 1.0248318602467217 2.747577799766391
1.3846950290927125 0.39405789890576887 1.0229292445476024 2.257614617316952
1.3000832751932867 0.5576547323054067 1.0378288401048326 1.9369292433253085
1.0281286916689834 0.515442200077033 1.0058048998148053 2.4728324351194497
1.2127029529254805 1.4238311882191073 1.1153498463903888 1.9642421959268297
1.0325799560730546 0.49172371497714495 0.993583918367113 2.1488656143261435
1.3512164949827077 0.4181585328909904 1.1208459054732636 2.789016361811653
1.3481179648555464 0.263539937628688 1.0038691084297107 2.1540420270447407
1.255825590642495 0.6593313481157247 1.0989557162548516 2.136517401141243
1.1729351350281 0.6003119308772 1.0279542780396038 2.1848709082692688
1.247764467202756 0.75228011001921 1.1512454192811097 2.0135378019598873
1.304136040965874 0.4310334612567571 0.9904065579564123 2.1543186519619035
1.2365880480253804 0.3782729181120557 1.2036302777218775 2.083977752838399
1.2110324313294847 0.45162837701255004 1.0000874882620165 2.3505151797591295
1.275117605637913 0.6954961019071827 1.0282604693723345 2.0118350406930134
1.165738157003113 0.5403293814015049 1.10740421399743 2.8416379941293317
1.282477397301527 1.1398377174328147 1.0830141168898615 1.9694111445856817
1.3108620250581686 0.4268772689008729 1.1521641489070302 2.522296942953543
1.262921394581652 0.680543247536544 1.129285529017183 1.9198258158584387
1.1985626801020475 0.41933522123291217 0.9978257124674004 2.641314257734251
1.4160515819775266 0.4773728773568523 1.0843204748225361 1.947565413641633
1.200888778716564 0.4491234968011825 0.9860442139268359 2.125130790908661
1.4056330055824544 0.24891809662759193 1.1366613084556965 2.588458780965618
1.2900582034788548 0.603616688025089 1.1527557477861046 2.0482239555833117
1.0652739058320106 0.4063353918107245 1.0254737153901563 2.027786247584359
1.1748420979837002 0.4990488396822696 1.0366317738579376 1.9337294687336428
1.1238933903086679 1.0717218985910368 1.1107250134014484 2.031175517030314
1.0812045464648623 0.8666092357221276 1.0333900057862293 1.9625477275659817
1.2828579584353412 0.515551984138503 1.003960803011087 2.0475504279742363
1.4380060678621138 0.29394328437678036 1.0643874831693014 2.1448869212898285
1.4120845024666706 0.5549206885109395 1.0880610450199741 1.9613331018658422
1.3029776114119764 0.5213784868210165 1.131472980186024 2.18377005420649
