alpha mmin lam mu_g sigma_g delta_m
13.451719802889095 1.0613148737375981 0.42645270606964086 2.0218024475866665 1.1009088140776495 0.9741577072775432
4.562331493173787 0.9948759388138736 0.7570248892957026 1.5670194130794304 0.20523439282388775 0.6356502083180587
8.697884775265292 1.0224825468696022 0.3153907585082508 1.8064146931626908 0.08763966480799561 0.9711213468046036
13.371606622537456 1.0467389278140875 0.24984518508546072 1.6851740905493595 0.715877180112916 0.8751465026029365
9.712822512310746 1.0583688874727155 0.8491992269500879 1.6561971970689853 0.04963164280532879 0.8224060393074681
11.628988240168223 0.9720011736565949 0.03677463435221351 1.5757695261100784 0.2996982619975197 0.9866179421342349
4.873096102136081 1.1148443222800986 0.756427272084074 1.5253086214639024 0.3469996426362822 0.051939455621871244
6.417750492023352 0.9998974528681834 0.9495753109393601 1.7895175324216916 0.3549764385890575 0.7904973787221322
6.950320790258777 0.9888817793191692 0.658688478485167 1.53601887343129 0.4465874741739236 0.8889092170575615
11.713767473730659 1.001527408557007 0.6633354372860951 1.8473405293590714 0.6587021081683166 0.8734529366501664
9.266709235405418 0.9403946747915194 0.80401775149743 1.7079203642889838 1.0430911890254242 0.8946704074054828
5.971888064771008 0.9076252172786903 0.17130948579274083 1.7102887907999842 0.44305935693606063 0.8804104617052776
9.835201185792265 1.042807664433813 0.969717724536683 1.8968596887347968 1.7652466538418097 0.8894195888191048
7.696546438253389 1.0172190166666069 0.7831007327683561 1.5895785569147425 0.9455283939266917 0.8524389969219691
5.775035784183842 0.985566854812237 0.9898255390533766 1.636306234124563 0.9069754972594987 0.5884160118759411
6.996886198501969 0.9725788843349218 0.05554998938398947 1.645730586612652 0.710289138770093 0.9343784445237011
11.87972945279023 1.0486258656634229 0.1995121781610562 1.5436820648579588 0.1094725364057474 0.89590331406956
13.06785342817884 1.0296567970958808 0.1860133653877723 1.892033697429928 1.7346623032872144 0.993378302752123
7.122234608270105 1.0311182371420642 0.015665195611763716 1.6401470881379898 1.0752951231500771 0.7386675393897837
4.989975967490469 0.9798825443290254 0.11461283146245684 1.5588107525927268 0.48306208859807254 0.6358561405293308
10.679113251101372 1.0459370578954381 0.9287468212498641 1.8866831345906199 0.37018696882301705 0.8930855553413987
6.617727451285148 0.9014170880796638 0.17495056657788638 1.7602049654905518 1.66769050919581 0.988470432485939
9.93148820098286 1.0271372792799902 0.6980771500940584 1.8530030721966257 0.4833701038627812 0.9774460158151259
10.848619406995027 1.0700717061248892 0.8240663987119804 1.6232812528127207 1.0266396260405632 0.5977113813885944
10.261459841509952 1.0293192220944505 0.9509060597893091 1.5685821007108305 0.9017859085759925 0.9860678169506598
10.670882174525966 0.9882847425376268 0.9765040150288755 1.6473457247831873 0.23695625287951502 0.8422780721692577
12.025444252984094 0.9984992425296946 0.0846586273880312 1.7954026368941143 1.3683361845035968 0.9541135858827176
12.419923440192573 1.0355082255864119 0.28650500485750513 1.7027107849863894 0.7589222619600511 0.9657038725594315
8.896544155766474 0.9288793635046868 0.8464186722175465 1.7899508725906945 1.5862303723121358 0.9492511166426331
7.15862074950579 0.9821083382748566 0.014262989126472947 1.8016259351275261 0.18859160362922392 0.9019002330794454
10.546946742019397 1.056513515314783 0.7889764871599071 1.575862397998203 0.8473971220904882 0.7864719414195971
7.243826317142318 0.993504632117717 0.7961143982057819 1.685419978465702 1.5390557041427753 0.8711084997475064
11.519087834541182 1.0424736153044067 0.5180191355046362 1.507460574829754 1.3391789223927988 0.7696168137982389
8.12440390209835 0.95425032267965 0.7607808078068872 1.702821230836323 0.29569968178382605 0.7506781767768841
6.702345881868981 0.9141066228712994 0.4152914253846038 1.7337215829057584 0.9889550185156714 0.9698049615707066
9.106955337136514 0.9637464831639564 0.2821870344760584 1.6005158457981374 1.8059369200552275 0.805689135219971
9.884007717387382 1.0084973105688622 0.02370369914302393 1.6263697978045717 0.5625470250821032 0.6914390464396515
11.904843304759083 1.012192965714365 0.25316481743886876 1.799725096556716 0.9447875232769611 0.9103024168874881
