
0it [00:00, ?it/s]
2424it [18:50,  2.93it/s, bound:1750 nc:422 ncall:6.4e+05 eff:0.4% logz=54.71+/-0.14 dlogz:1.522>0.1]
2425it [19:18,  1.08s/it, bound:1751 nc:438 ncall:6.4e+05 eff:0.4% logz=54.71+/-0.14 dlogz:1.519>0.1]
2443it [19:18,  1.32it/s, bound:1769 nc:  1 ncall:6.4e+05 eff:0.4% logz=55.17+/-0.15 dlogz:0.524>0.1]
2463it [19:19,  1.95it/s, bound:1791 nc:1291 ncall:6.5e+05 eff:0.4% logz=54.76+/-0.14 dlogz:1.405>0.1]
2483it [19:19,  2.84it/s, bound:1813 nc:444 ncall:6.6e+05 eff:0.4% logz=54.79+/-0.14 dlogz:1.348>0.1] 
2496it [19:30,  2.84it/s, bound:1829 nc:875 ncall:6.7e+05 eff:0.4% logz=54.81+/-0.14 dlogz:1.311>0.1]
2497it [20:07,  1.09s/it, bound:1831 nc:860 ncall:6.7e+05 eff:0.4% logz=54.81+/-0.14 dlogz:1.309>0.1]
2518it [20:07,  1.39it/s, bound:1852 nc:416 ncall:6.8e+05 eff:0.4% logz=54.83+/-0.14 dlogz:1.252>0.1]
2539it [20:07,  2.05it/s, bound:1874 nc:  1 ncall:6.9e+05 eff:0.4% logz=54.91+/-0.14 dlogz:1.079>0.1]
2559it [20:07,  2.95it/s, bound:1897 nc:  1 ncall:7.0e+05 eff:0.4% logz=54.92+/-0.14 dlogz:1.075>0.1]
2567it [20:20,  2.95it/s, bound:1909 nc:850 ncall:7.0e+05 eff:0.4% logz=54.89+/-0.14 dlogz:1.126>0.1]
2568it [20:54,  1.15s/it, bound:1911 nc:871 ncall:7.0e+05 eff:0.4% logz=54.89+/-0.14 dlogz:1.123>0.1]
2586it [20:54,  1.27it/s, bound:1929 nc:  1 ncall:7.1e+05 eff:0.4% logz=55.33+/-0.15 dlogz:0.215>0.1]
2607it [20:54,  1.95it/s, bound:1951 nc:433 ncall:7.2e+05 eff:0.4% logz=54.94+/-0.14 dlogz:1.031>0.1]
2628it [20:55,  2.91it/s, bound:1974 nc:429 ncall:7.3e+05 eff:0.4% logz=54.96+/-0.14 dlogz:0.984>0.1]
2639it [21:10,  2.91it/s, bound:1989 nc:  1 ncall:7.4e+05 eff:0.4% logz=55.47+/-0.20 dlogz:0.002>0.1]
2640it [21:44,  1.15s/it, bound:1991 nc:880 ncall:7.4e+05 eff:0.4% logz=54.97+/-0.14 dlogz:0.957>0.1]
2642it [21:48,  1.19s/it, bound:1993 nc:431 ncall:7.4e+05 eff:0.4% logz=54.97+/-0.14 dlogz:0.953>0.1]
2663it [21:48,  1.45it/s, bound:2014 nc:462 ncall:7.5e+05 eff:0.4% logz=54.99+/-0.14 dlogz:0.909>0.1]
2684it [21:48,  2.31it/s, bound:2037 nc:468 ncall:7.6e+05 eff:0.4% logz=55.01+/-0.14 dlogz:0.867>0.1]
2703it [21:48,  3.41it/s, bound:2060 nc:  1 ncall:7.7e+05 eff:0.4% logz=55.04+/-0.14 dlogz:0.797>0.1]
2709it [22:00,  3.41it/s, bound:2069 nc:462 ncall:7.7e+05 eff:0.3% logz=55.04+/-0.14 dlogz:0.818>0.1]
2710it [22:36,  1.26s/it, bound:2071 nc:922 ncall:7.8e+05 eff:0.3% logz=55.04+/-0.14 dlogz:0.816>0.1]
2727it [22:36,  1.19it/s, bound:2089 nc:  1 ncall:7.8e+05 eff:0.4% logz=55.11+/-0.15 dlogz:0.656>0.1]
2748it [22:37,  1.89it/s, bound:2110 nc:  1 ncall:7.9e+05 eff:0.4% logz=55.16+/-0.15 dlogz:0.543>0.1]
2767it [22:37,  2.80it/s, bound:2133 nc:  1 ncall:8.0e+05 eff:0.4% logz=55.14+/-0.15 dlogz:0.590>0.1]
2781it [22:50,  2.80it/s, bound:2149 nc:  1 ncall:8.1e+05 eff:0.4% logz=55.47+/-0.19 dlogz:0.002>0.1]
2782it [23:27,  1.16s/it, bound:2151 nc:933 ncall:8.1e+05 eff:0.3% logz=55.10+/-0.15 dlogz:0.690>0.1]
2801it [23:27,  1.27it/s, bound:2171 nc:  1 ncall:8.2e+05 eff:0.4% logz=55.29+/-0.15 dlogz:0.287>0.1]
2822it [23:27,  1.92it/s, bound:2192 nc:  1 ncall:8.3e+05 eff:0.4% logz=55.38+/-0.15 dlogz:0.120>0.1]
2842it [23:27,  2.80it/s, bound:2216 nc:461 ncall:8.4e+05 eff:0.3% logz=55.14+/-0.15 dlogz:0.599>0.1]
2851it [23:40,  2.80it/s, bound:2230 nc:932 ncall:8.5e+05 eff:0.3% logz=55.14+/-0.15 dlogz:0.586>0.1]
2852it [24:20,  1.27s/it, bound:2231 nc:467 ncall:8.5e+05 eff:0.3% logz=55.15+/-0.15 dlogz:0.585>0.1]
2870it [24:20,  1.16it/s, bound:2249 nc:  1 ncall:8.6e+05 eff:0.3% logz=55.23+/-0.15 dlogz:0.406>0.1]
2889it [24:20,  1.72it/s, bound:2270 nc:  1 ncall:8.7e+05 eff:0.3% logz=55.24+/-0.15 dlogz:0.377>0.1]
2909it [24:21,  2.56it/s, bound:2291 nc:  1 ncall:8.8e+05 eff:0.4% logz=55.31+/-0.15 dlogz:0.254>0.1]
2927it [24:40,  2.56it/s, bound:2310 nc:477 ncall:8.8e+05 eff:0.3% logz=55.19+/-0.15 dlogz:0.488>0.1]
2928it [25:13,  1.12s/it, bound:2311 nc:467 ncall:8.9e+05 eff:0.3% logz=55.19+/-0.15 dlogz:0.487>0.1]
2947it [25:13,  1.29it/s, bound:2330 nc:  1 ncall:8.9e+05 eff:0.4% logz=55.35+/-0.15 dlogz:0.177>0.1]
2968it [25:13,  1.90it/s, bound:2351 nc:  1 ncall:9.0e+05 eff:0.4% logz=55.43+/-0.15 dlogz:0.044>0.1]
2988it [25:13,  2.74it/s, bound:2373 nc:478 ncall:9.1e+05 eff:0.3% logz=55.22+/-0.15 dlogz:0.420>0.1]
3004it [25:30,  2.74it/s, bound:2390 nc:  1 ncall:9.2e+05 eff:0.4% logz=55.47+/-0.17 dlogz:0.001>0.1]
3005it [26:05,  1.10s/it, bound:2391 nc:480 ncall:9.2e+05 eff:0.3% logz=55.23+/-0.15 dlogz:0.403>0.1]
3024it [26:05,  1.31it/s, bound:2411 nc:  1 ncall:9.3e+05 eff:0.4% logz=55.38+/-0.15 dlogz:0.123>0.1]
3044it [26:05,  1.89it/s, bound:2434 nc:488 ncall:9.4e+05 eff:0.3% logz=55.25+/-0.15 dlogz:0.366>0.1]
3067it [26:05,  2.86it/s, bound:2457 nc:  1 ncall:9.6e+05 eff:0.3% logz=55.26+/-0.15 dlogz:0.344>0.1]
3079it [26:20,  2.86it/s, bound:2470 nc:  1 ncall:9.6e+05 eff:0.4% logz=55.47+/-0.17 dlogz:0.001>0.1]
3080it [27:00,  1.18s/it, bound:2471 nc:490 ncall:9.6e+05 eff:0.3% logz=55.27+/-0.15 dlogz:0.335>0.1]
3100it [27:00,  1.24it/s, bound:2491 nc:  1 ncall:9.7e+05 eff:0.3% logz=55.39+/-0.15 dlogz:0.109>0.1]
3121it [27:00,  1.83it/s, bound:2515 nc:487 ncall:9.8e+05 eff:0.3% logz=55.28+/-0.15 dlogz:0.303>0.1]
3142it [27:01,  2.67it/s, bound:2538 nc:491 ncall:9.9e+05 eff:0.3% logz=55.29+/-0.15 dlogz:0.287>0.1]
3150it [27:20,  2.67it/s, bound:2548 nc:  1 ncall:1.0e+06 eff:0.4% logz=55.47+/-0.17 dlogz:0.001>0.1]
3151it [27:54,  1.28s/it, bound:2551 nc:1467 ncall:1.0e+06 eff:0.3% logz=55.29+/-0.15 dlogz:0.281>0.1]
3169it [27:54,  1.14it/s, bound:2569 nc:  1 ncall:1.0e+06 eff:0.3% logz=55.42+/-0.15 dlogz:0.071>0.1] 
3189it [27:54,  1.71it/s, bound:2593 nc:493 ncall:1.0e+06 eff:0.3% logz=55.31+/-0.15 dlogz:0.255>0.1]
3211it [27:54,  2.60it/s, bound:2616 nc:492 ncall:1.0e+06 eff:0.3% logz=55.31+/-0.15 dlogz:0.242>0.1]
3222it [28:10,  2.60it/s, bound:2630 nc:490 ncall:1.0e+06 eff:0.3% logz=55.32+/-0.15 dlogz:0.235>0.1]
3223it [28:47,  1.24s/it, bound:2631 nc:494 ncall:1.0e+06 eff:0.3% logz=55.32+/-0.15 dlogz:0.235>0.1]
3244it [28:48,  1.23it/s, bound:2652 nc:493 ncall:1.1e+06 eff:0.3% logz=55.33+/-0.15 dlogz:0.226>0.1]
3265it [28:48,  1.83it/s, bound:2679 nc:492 ncall:1.1e+06 eff:0.3% logz=55.33+/-0.15 dlogz:0.215>0.1]
3285it [28:48,  2.65it/s, bound:2702 nc:495 ncall:1.1e+06 eff:0.3% logz=55.34+/-0.15 dlogz:0.204>0.1]
3291it [29:00,  2.65it/s, bound:2710 nc:491 ncall:1.1e+06 eff:0.3% logz=55.34+/-0.15 dlogz:0.201>0.1]
3292it [29:44,  1.40s/it, bound:2711 nc:495 ncall:1.1e+06 eff:0.3% logz=55.34+/-0.15 dlogz:0.200>0.1]
3310it [29:44,  1.07it/s, bound:2730 nc:  1 ncall:1.1e+06 eff:0.3% logz=55.47+/-0.16 dlogz:0.000>0.1]
