k theta
27.959776408365002 0.04549721504285112
55.54691206027371 0.022844556091890008
47.906989135290104 0.032206023074174556
54.53686195458391 0.023364033587422284
28.702588338306576 0.053729644858627024
19.323438786629428 0.07540920087429044
45.427867102183434 0.028224903503334738
24.07792651787741 0.05492354818767731
30.183017228585225 0.043014904917695815
20.115685779131205 0.06894587981235832
28.026285412265626 0.054611717798987956
30.455824204167243 0.0426610246550139
29.335405529717463 0.052189813639004906
38.9209963812055 0.039382620511118314
24.98438503037284 0.05301037178331592
77.50568567957642 0.0166029812704156
20.42766241174335 0.06997264384716469
34.4541634420262 0.03760153358691329
61.02916389510173 0.02459776955397721
66.68417600448988 0.019330436002787797
64.61532653575449 0.023116910473632984
23.73569465175305 0.056901214005307774
21.489281492834476 0.06662873884735462
21.563589324300008 0.06569701381996867
56.74356660699588 0.026489075758032686
25.6075086786634 0.05843720145810219
29.588134224941037 0.05116393387560223
43.92801489252434 0.03452187864067397
38.009096583977325 0.03421023746694191
34.56251310028448 0.04394395266160888
58.5892241671839 0.02207181434415956
22.4237387054404 0.06429886153544802
69.63193639233813 0.02129550813177035
32.53019511758864 0.04031155292356593
41.46248796853503 0.031336692422843974
44.759951994791614 0.02898261419873288
22.708682147585968 0.06357442600072408
35.04783261743472 0.03732308125137047
66.91013144868081 0.0193633261970275
22.821526346772973 0.06262518001124416
75.12035932091875 0.019604896541980995
26.231925436013526 0.051311083486859
23.074673066044582 0.06206088984738298
23.039587135173516 0.06109680237201124
27.600558026743947 0.04847332679449455
47.33866837768523 0.027459933659416874
29.13371053528037 0.05143322726512947
28.318354824372094 0.047203609242920226
31.008200640817396 0.042714987763390305
57.4155908913022 0.026002243192391583
35.584497611128114 0.036892969022531044
42.24924006615646 0.03088299572004405
24.023822257684877 0.0578584551240658
42.73863247049212 0.035231796675429826
54.87630960806528 0.02721681808048583
24.551488987742385 0.056695370607593276
51.77731205642588 0.02516463384069228
37.330322110695676 0.03520522451507322
39.26408614291586 0.03340451361193191
36.462804576864855 0.0412223385474926
47.879342175118154 0.031301462523863684
25.56444553777828 0.05383583906648961
54.64531643169691 0.0272919353976685
68.27748681950573 0.01907845700438944
41.627759322614565 0.03147401631074413
79.59750953187302 0.018329698304075874
24.988633310717113 0.056475435535881816
44.94478093837833 0.033338689712309875
49.178978994176916 0.030387960272877407
25.378049946226568 0.056361732923677986
