alpha mmin mmax delta_m
13.102964373144083 1.0393247404673187 2.4038470337363473 0.5610699712504177
8.208509279585927 1.0559361720453246 2.6567160295529977 0.5351914783710384
12.960323270022133 0.9836258587850524 2.0254343120623606 0.7976709075254199
8.437442878364841 0.9050137127087985 1.969935237327763 0.7017011646849458
6.003042779003101 1.063267682939733 2.556926880243494 0.052951280916941915
11.850314211533465 0.9966266073072412 2.0901018649220493 0.6401001685575969
9.081860532588625 1.0977049829945205 2.7022277018840795 0.11193157148976063
6.581884609366885 1.0197995737336123 2.465632563945628 0.5690820127978443
9.491601348562735 1.2162340176325603 2.4024417358241426 0.038574277048573864
3.6039673933278333 0.940508883057452 2.63955392636034 0.3566891349841627
3.298322080645473 1.0247424799254852 2.185289776488075 0.38729984633595976
9.357600685085542 1.082007202390618 2.3107061187688123 0.42631443325318125
2.427466206438682 0.9501046568033663 2.0958078610485296 0.48813636342304134
10.815878335847147 0.967511523782996 1.980733053591393 0.7820502202721193
10.604075974842347 1.0326306666633416 2.211653914404189 0.4305211697653483
10.336665930684592 1.0327409359006055 2.7977328093675347 0.40762425054541174
11.252358708890153 0.984933832785646 2.224931941729627 0.663937970552417
1.4352026791678334 0.9587894617242976 1.994306639340993 0.39022032744487445
12.50368599269175 0.9966141917229433 2.2166653052783367 0.8516568113583136
7.502107026220852 1.1128007679394345 2.6186009464784568 0.2864558085111862
2.0431829105534174 1.1078395399005871 2.1561619565316894 0.1017656365342452
12.297360679479333 0.9587420008214477 2.5564669947941576 0.8932139537301101
7.228990603507398 1.128919666744606 2.5117149589571657 0.2392440047343561
10.760446138031943 0.9663586992817532 2.3178225264403594 0.6961437496418694
6.188259533221297 0.9277874525864133 2.808134159708505 0.7217300181534958
10.170313463921122 1.1505983041397452 2.2285824876521607 0.14473552428446865
1.1546455859004903 1.0912350890931481 1.9478272487575612 0.08253375139349399
9.255183134008623 1.040287994661397 2.156166070224903 0.3003285794443868
12.20684899089784 0.9713195486619155 2.1298006513227756 0.9137409171435035
4.20886681129894 1.0109333060174344 2.758685580325176 0.3329534567075633
7.850968853716235 0.9123944691640925 2.3009526328850756 0.6086453765046513
5.779084796792938 0.9128817512626496 2.1596068894099707 0.8229397812345598
7.105266277255614 0.9574071069315345 2.2050911777393454 0.7885276527322982
9.840221494078547 1.011858040942186 2.078005309288217 0.49122964153131377
7.725017268216321 1.0007279247428154 2.103199911199743 0.6646318580708429
1.9971396373146435 0.993083718470293 2.12897927513118 0.17542171986294738
7.846193089387446 1.143792284538279 2.231442296319899 0.2055746211664554
11.599685463316892 0.9425570829148113 2.170987899129607 0.9117772552949711
6.748279153703061 0.9003747693972618 2.59005299051418 0.8638816095431668
3.776263616895495 1.0943518657528015 2.453611993224297 0.18422981411081485
8.019631621178311 0.9096930160557151 2.0179624983410074 0.7020521496138498
4.907711906856504 1.0682160463729027 2.785706858766863 0.06385317092046311
7.466231429487721 1.1025932447567832 2.5894224219434743 0.30142756944890514
4.246345585175108 1.0948922043752949 2.6851008124715343 0.013407136137393827
11.382398785777863 0.9707003881456631 2.595156683924273 0.9968238880857166
4.378884075288765 0.9637720979124179 2.620692885534483 0.4420730465699391
9.979328948149345 1.114973258980392 2.627794744868668 0.21191111714021735
3.847294476681851 0.9745535251944804 2.556861630375986 0.34710142771717223
10.583176357803556 0.9899079882685433 2.1756390118177844 0.6649885710109257
10.788116008084558 0.9941412830594658 2.3541030148111917 0.7287667798325613
9.290497660808336 0.959505777402723 2.75202297944716 0.8878453701380337
7.926439799033854 1.0627206579607957 2.7991958135004587 0.41432491409190286
9.936244063817835 1.051611314005589 2.178242036224255 0.39517510087632196
7.73159725380277 1.1891436828969137 2.240080266351716 0.09192069285903785
8.835121780392079 1.1308145862070997 2.017678896950211 0.10317603371652759
