mu sigma mlo
1.2818183421428753 0.30748510690522773 1.044895374825881
1.160913889477264 0.33897811639123077 1.0695821384571067
1.3377539388196389 0.19525884072054514 0.9689351063681396
1.2968737776508532 0.2598628739903136 1.0682317444010256
1.205277740090883 0.32610247340464155 1.0942276594279166
1.2542956575748014 0.20700446695402355 1.0725684510677993
1.3293593628784603 0.2336166366489849 1.069086445616341
1.2065904063095474 0.21763643928041096 1.0922235957170656
1.353156317184511 0.19462673231982788 1.0561218524196472
1.1806057086873631 0.38659694149820345 1.1720636077791249
1.2308601230709397 0.36003849369411284 1.1620809220478734
1.1573606466531512 0.2611899200153765 1.0879550460334735
1.318463756704039 0.25739236829903966 1.100293318912693
1.1191862136182273 0.3601198358422229 1.1069783875554262
1.216625225206458 0.34691099195404845 1.1369761753272112
1.1981614751426466 0.1698764984501455 1.1676758133793022
1.1498406552664346 0.37614343851589205 1.1366051724229107
1.2999617825084882 0.15994625302139176 1.1229344069175664
1.186708241059721 0.19807994304519666 1.131712583253716
1.171131467511758 0.33246464933480907 1.1100578486231045
1.288296006213022 0.30279557987041444 1.1467736217792903
1.3855304260488883 0.1952564844256877 1.1625917484217247
1.3150139102704042 0.27130469640132604 1.1296046648544418
1.2989026513995041 0.17528185916602976 1.0989906385980701
1.2443509415360143 0.3308058768794382 1.1497985399116508
1.3033780774907555 0.2937168344223522 1.1541820397809581
1.2712048340601498 0.17068615986978994 1.1252846621360204
1.2958377670528127 0.18242844146770987 1.094806979912549
1.3386816209572192 0.25601335981064094 1.150001999175641
1.1928973892150305 0.25767481512350526 1.0962833248336628
1.148405063595431 0.2901501978703692 1.1008421461826183
1.2822016523343343 0.20320711303878616 1.1841185461254708
1.286669371091083 0.3038746742062048 1.1680137896460794
1.1271413436824398 0.3603183739713841 1.1263637858635656
1.3600195198287306 0.16236640014025094 1.1419874846995148
1.2272755939625009 0.25962521786253834 1.0965667741714014
1.3718180768621577 0.17478026404659167 1.1499392430547384
1.2583221618756153 0.258919116878627 1.099992785171171
1.2455225987184522 0.2683052544400267 1.1024462716509897
1.3500025642361964 0.23611392975664988 1.148100513763112
1.1648730031230088 0.2732637407864278 1.1020650087195574
1.1851531120524939 0.2430851142109605 1.1051878333939984
1.3678248791444867 0.17115280374031955 1.1498075123554448
1.2392252314639647 0.3302611191222896 1.1638329561920249
1.363824960435637 0.18849622689687745 1.1335946370604515
1.1599736060270072 0.2144512892595764 1.1329629359705222
1.340102527805925 0.20335018576868935 1.1796391919823823
1.172212692270262 0.22022895612274182 1.1239164285061578
1.2194087550954733 0.31628063696160047 1.179023992276855
1.189235397415282 0.21757535358097668 1.1855528355786147
1.233038986564694 0.21913500588807 1.105274477634155
1.3072769320275648 0.1631796471061889 1.1347338750094824
1.1822311221836925 0.27239549225258464 1.1042298313501957
1.2419622674954978 0.325532227353331 1.1700928720416213
1.1629072737659953 0.19547176859810836 1.1551319045240735
1.1261313611516184 0.26496958995584263 1.112508068659544
1.2187705750279227 0.3329029876638064 1.1548669406140908
1.2396389012398108 0.3202246289178104 1.1539744944268882
1.120533209681557 0.3129243898209911 1.110509543597574
1.290878481598901 0.2895630355730659 1.1611384544676953
1.2477673205713433 0.2376816052797659 1.102343760383346
1.2773345200544557 0.2875682962809213 1.143505153964991
1.167428247056209 0.31334097290916335 1.1168929342758798
1.317590849047126 0.23589643726104798 1.1212288982666112
1.2768164213802053 0.2969818658792627 1.1726655297664488
1.2586503248366907 0.2987616265000506 1.1435870074668666
1.2198883404295406 0.18552580855317422 1.1452641449227006
1.3307219266423311 0.23974328153269517 1.140472268833239
1.2722858483524528 0.1759763312235746 1.1343147033940237
1.2045768335523068 0.28509758750886643 1.1125214914869388
1.3516464697880706 0.21491849005887326 1.1454970964310938
1.3378324284463996 0.15577854279448033 1.1608652978030851
1.233961963287559 0.2366142724089109 1.1062624969837787
1.2387441939986223 0.2383971919772599 1.1069991353984228
1.2112726102491764 0.2166853874471082 1.1199002038181083
1.3541041277911812 0.22034266868037805 1.170865093260476
1.255212041318746 0.28750811490960376 1.1336080012257705
1.300391368429447 0.15425935310351985 1.1682274122108702
1.3003905403872573 0.27682123423746546 1.1713944483750598
1.1643708006614673 0.3314867967131204 1.1320049095626619
1.3564558665190103 0.19820093712018227 1.1482559219850486
1.2828695814594921 0.23271592271569427 1.1105719897964874
1.1942027858315039 0.3362323566075287 1.1522543560839675
1.2121940442958867 0.3055097581755329 1.1304624963100092
1.1947041623075865 0.20612044778134023 1.135365448722943
1.2419710566575834 0.3111677376352392 1.1743686644815798
1.2436237118612896 0.2803350507275307 1.1803305690316834
1.1724941946569183 0.29890165522073886 1.1172484902793944
1.3516959553295882 0.17772731590671803 1.1466457201021527
1.3269770276591597 0.2098195644176412 1.1218909932326018
1.1957271435204668 0.18991621488460056 1.1543069204759198
1.2632720757035327 0.2990005834284191 1.1728345658665387
1.2488338720722214 0.20722034557534558 1.1832558128276383
1.276983998516567 0.2879136600367556 1.1575457040307653
1.17121965743661 0.266072071955992 1.113800996341696
1.315741916878617 0.18276280663770775 1.1237164945950906
1.3237949691072313 0.21598188142833313 1.1250616114262997
1.3005480263363631 0.2673018074131173 1.1534291894067756
1.3095589468937465 0.21424124144988457 1.116709378612693
1.2807554833035835 0.2565279301152638 1.1260450550954384
1.3323226092831768 0.19544377454113016 1.1786295878848967
1.1545320334290268 0.2186633183510519 1.1393643100193365
1.2677556731208215 0.21872419535553078 1.1827945290572899
1.2095584599735019 0.17693281917228557 1.1745373131385317
1.2499136425109 0.2993868621198788 1.1501659295112354
1.1453173754941601 0.26331712954724695 1.1175790583895853
1.3596873641289111 0.1798925209992896 1.1681400079106523
1.3214185628059896 0.18323388531754142 1.1260392096973832
1.3254043664299202 0.20128776941182167 1.1235201026705648
1.2650229075300008 0.27944927355416466 1.1389514788112112
1.314025963396562 0.18761887684132578 1.1227191678618311
1.129977078318992 0.2866596377535028 1.116680321673276
1.3066289052654345 0.20180825338116484 1.1172461912048959
1.276466900341981 0.20812007671075888 1.1150271986086848
