s_mu s_sigma
0.3725969078147918 0.11894507652932516
0.3397053212117126 0.08486746914816695
0.35781765975259927 0.1422999787993063
0.24443545966698474 0.1165140880964599
0.2432695390276962 0.1259905093749067
0.24570442872777074 0.11751492917098727
0.31627732070279024 0.16261956911145575
0.24608381426109635 0.13295678018388807
0.2470942057281147 0.11627347244075231
0.2942792613357821 0.07995055028108983
0.34079475583098606 0.1511611057331269
0.2696618713215599 0.08930053688393588
0.30683662960580227 0.16086337335239345
0.24805159835616566 0.12244075666580266
0.25154401694132134 0.10983160966373028
0.25688836126769454 0.14403710208491607
0.25080887741276015 0.13372226101576606
0.350241288269154 0.13796495481758336
0.2817754764603502 0.15701484584114137
0.34298403493510765 0.14544606571763674
0.34646841551075847 0.14107799872172533
0.25942818023570324 0.10128015672053979
0.32654516489837265 0.15169906304144914
0.2522546772240577 0.11984091735859267
0.26647912792462025 0.1464648705834419
0.31469937710758494 0.0824107370147511
0.32126890105561057 0.1528444905310647
0.35119984686831657 0.11329898963435385
0.26626004179871354 0.14503205996867144
0.35143860216526873 0.12190482242690803
0.33958631482012525 0.14244555204761508
0.342081807595969 0.13885025639900225
0.3501785147411581 0.11615349255105828
0.2680257324161666 0.14367189088869378
0.28855969883824545 0.15200783761956022
0.3497297916918945 0.11517776439737247
0.3156970557455295 0.1511647653132623
0.26343505889136304 0.13891838920806993
0.27101827632697606 0.09416646855098176
0.26268352819543145 0.13740904461690195
0.3464842563820603 0.12932957743388068
0.34351031525117226 0.1338173448037818
0.34749979018548605 0.11023359793832925
0.2715853997702315 0.1441094523618141
0.3184026198850211 0.14929895819540165
0.30998688507230326 0.0837399497048821
0.26361352267495886 0.1369215878689394
0.2945540261976992 0.15021570686417485
0.3383714930644685 0.13734109427873578
0.3177509370859965 0.08568106812844543
0.30391079351706696 0.15010626274609265
0.34708339510612507 0.11690388400456506
0.30493482855311693 0.08411183753416172
0.30269163516269615 0.14997019320542837
0.3202641855230922 0.14706018387892167
0.3426864556991429 0.13100666090116053
0.28069559122931864 0.1456825197644203
0.2842136556729887 0.08851532728676902
0.2957910401371232 0.1487857902207423
0.2934238501682866 0.08581059205658087
0.3003116091224692 0.14860109536631266
0.2600224219145342 0.12293275208781305
0.3449133337243493 0.11143643674793566
0.3416504266446938 0.10349906409555207
0.3447254264752305 0.11081363807068602
0.31785374125905225 0.14622158214137446
0.2691812916086623 0.0987547787131036
0.2608861095949819 0.11355852515704146
0.3000231640537625 0.14783237439653243
0.2727308394438771 0.0961443582451327
0.340413115031532 0.12962846451500792
0.27963137444364383 0.14265850303060446
0.2636099151634463 0.12830744133302288
0.2617209170281344 0.11450037987687646
0.2780020324169209 0.14132626836875406
0.2789735157956036 0.14175701366595325
0.27947642928463373 0.14186633619959307
0.2729584269226394 0.0970572585798818
0.26206136257871854 0.11854651674147537
0.2711117867467061 0.13613909861101828
0.33167498831771725 0.09487412421985472
0.34251352220794196 0.12069833426626832
0.3336712416592752 0.09672301436173886
0.32750244261617584 0.13921884939023596
0.34268705014370593 0.11357129604859034
0.3426683293530765 0.11356759409448397
0.2931612299533411 0.14501836431486687
0.3153660354378807 0.1437796163911756
0.2847249280204003 0.09027917699306978
0.2683276081919141 0.10284554279822633
0.27225900157745914 0.098510904227827
0.2676426670450433 0.13116104205070372
0.3222855227568994 0.14116399550979955
0.32253840151907476 0.14104033979042443
0.32248835125204806 0.09004171547124555
0.26828035249808285 0.10355339516806984
0.2928686789372565 0.1440949673256357
0.31626447396193796 0.14279080910752334
0.2985565194601575 0.08686748653232299
0.27202857516826157 0.13500958256735843
0.27788485634311083 0.09449561645362152
0.34019810511256454 0.12370724618836043
0.34159321846635704 0.11651096682712059
