mu1 sigma1 mu2 sigma2 alpha mu3 sigma3 beta
1.3422920566724554 0.04561706939159513 1.5178167370784696 0.29282313406034605 0.6823520238803612 2.6482979836836105 1.6475094794154534 0.06085895333670024
1.2827830147220982 0.054842211690607934 1.6758463787176598 1.893185444613095 0.6154239191200838 2.7489329173568704 0.9991165355792995 0.28732623985756006
1.3664551525864088 0.14045140662026087 1.5041404291296194 1.075519074023479 0.782546079623534 1.7390433322603203 1.9404129388176257 0.015874386031782328
1.3424601895362416 0.08620481397517224 1.764823452520246 1.4660508791573696 0.6840849850411859 2.899349171226184 1.436688778861809 0.26831978437438564
1.2898637877782995 0.06315502637386686 1.7910910632834116 1.7901068381058935 0.5674720130226739 1.8864569780975238 0.4809454247145648 0.011610168436018647
1.2662103775404088 0.08875094573393576 1.2991156066396394 0.11031984186615565 0.3265962345171999 2.27036046057611 0.31999658633937045 0.5611476899016323
1.2922415703715968 0.07124988218938713 2.832399717602348 1.9901053297956248 0.7122830241215871 2.8560959189311568 1.1763668996642345 0.16517261842434833
1.2846703973343083 0.346839480755831 1.3115680123121682 0.02491948010570394 0.28196525840539766 1.4287084320821362 0.5615111037793258 0.429767805751203
1.3299523567533986 0.09928617617098011 2.0356762252034457 0.4741710228542553 0.7403476767410107 2.465297874078612 1.1011420447739504 0.15116534983576613
1.2948170848345588 0.07080547906992136 2.388111615177598 1.8246569923801015 0.6937565857542061 2.660719345353304 1.880660266395533 0.2470386632363933
1.2626576889844814 0.07201012921210898 1.554015936701301 0.7870980008437856 0.8825642323605146 1.8204053558996618 0.367019313219452 0.09302376401741996
1.274555021685111 0.09848507872333494 1.7707145439024512 0.544641330945316 0.7791254046110133 2.1855001573815183 1.1116282018922594 0.11991364211510927
1.2882320965459049 0.10565892675221988 1.4648166590845086 1.2919436891474185 0.7943256872965125 1.7049563481080452 1.9631643505354137 0.050073043296966116
1.294129876463328 0.11437073194465051 1.4758347013612831 0.28223619729937377 0.5229936166120438 2.1422498685974314 1.3679310416877906 0.40912329798466246
1.3752837047860924 0.09984406448658116 1.5807960631861202 1.0034840643843013 0.902982177726581 2.5170871158455945 1.937121453662033 0.033126796947184046
0.9798124994872389 0.12509780337399573 1.2998507237145907 0.13559008874933043 0.020255130668244976 1.4244689052250545 0.5171569268999969 0.7929778212106077
1.305390077907567 0.04789163434045877 1.6915291113444133 0.9317774118653208 0.9105794552446993 2.740447325858599 1.912172528734253 0.021942099339019184
1.3409774554404343 0.12942740484267692 2.080262318294444 0.5607123161543514 0.8671953333534097 2.577918536050165 0.5104950887900324 0.08698961144415572
1.3163090484696878 0.08362034456804189 1.665290488872349 0.6486260186472925 0.6669795304991513 2.1525258760606283 1.998503471302749 0.13077865200607053
1.3181768793712725 0.07318746559102159 1.5432747710895218 1.5240950002237699 0.730244450114176 2.486377142691542 0.8786430767455531 0.06503732186667878
1.3364030148724075 0.09416927743776903 2.1072084356366823 1.8113980069757885 0.85921347094833 2.6180656119605437 0.43194804082470406 0.05486113449309947
1.1833649868957035 0.4054139625451181 1.319425559282155 0.08155455381353052 0.47762814030705597 1.4327931322533947 1.8893532014769214 0.4674711030721203
1.3128868839898118 0.06903093408196999 1.7714968692166666 1.6615042994496785 0.6699999128549089 2.0265456581176338 1.5833344435096781 0.3051121754451792
1.3487299782407707 0.13483724481606554 1.4722798843655212 1.7839409737015004 0.877914460428357 1.9525207950634433 1.670539001680856 0.10318908279460193
1.042741955887677 0.7505134742203777 1.3084598806547079 0.12258407577114441 0.1622763481542182 2.4747834232539914 0.3876380686241883 0.7995835136175816
1.2189707434105939 0.07255247724550631 1.2465827377612426 0.10218877318815774 0.19672897747951745 1.5252476949015021 0.2166608244382251 0.3904609937390747
1.3203982603648867 0.1297687499564869 1.6742392319874728 1.8281592937641762 0.8584399682832513 2.6525936532408974 0.7867541651260369 0.13632370154023435
1.287539475102553 0.054590405123213254 2.0692532500774865 0.7270983245414477 0.8617284858112828 2.5689510161861433 0.9682297750098094 0.06900559335133069
1.2894173294850482 0.24659738407139736 1.3569240294689393 0.0791316364426157 0.1457406376980038 2.759106245681982 1.7289345288522961 0.7351554065965421
1.2698307983063402 0.11112605407169104 1.3205225412051733 0.23189945731113643 0.6875348253746645 1.721458636230107 0.39455237683996963 0.3000366135334323
1.3372939700202888 0.5425279347829395 1.352223119045609 0.09382150103996217 0.2362557139047137 1.6968743135412439 1.2152583202106972 0.675424790872093
1.2729903603745458 0.8986875349857544 1.3035944199513096 0.04555694335972872 0.1785491395598801 2.5779223332753003 1.4248800887152893 0.6820051641389018
1.3333455311581703 0.05964913241785038 1.3374040113286407 0.7750099634443618 0.6095444225864584 1.695101779792898 0.8776179918530397 0.37266631950185053
1.179336207473313 0.4648665272838094 1.2991543515095407 0.14054645366108615 0.06465151104653392 1.6344278049784216 0.306424349428709 0.7713260566606632
1.3550586377974918 0.07716972241697909 1.4793618645121605 0.9325159890996735 0.761874446109256 1.7275233664296081 0.5703673625457834 0.01871916755713438
1.3313409557205045 0.08855851318997925 1.841220811873991 1.1152294038426083 0.7441279301974099 2.0877503637655535 1.214351464474867 0.13133239715635964
1.21671101674366 0.12521592686597835 1.368634763024827 0.10384659923016232 0.12160933568283232 1.7098756879891248 1.323102328239545 0.8404342016294233
1.3357678514057563 0.12986067074763546 1.42192310844647 1.5031739825960104 0.6968810639673513 1.4571841747430918 0.3850533692396 0.016285540503624525
1.1578347887693274 0.21208194405218678 1.3309667618089482 0.06045108629270816 0.16736494857840717 2.0966994679026563 0.33660631970755245 0.7110139036538394
1.261278374096804 0.06990026004921883 1.761856676391572 1.483101318021583 0.7776844275560907 1.8300554173000547 0.22293138780957852 0.06160341289801147
1.3254186520629196 0.12976631525119475 1.5656857354258968 0.9333463040010421 0.8897497949156826 2.308105167275462 0.87265605892636 0.026340895124533734
1.1084195366578553 0.6110248105520448 1.3034483513125383 0.1127395070849303 0.14820731932745201 2.647486432542476 1.3046701301875252 0.7727803117708832
1.0224770793197315 0.6198989763868765 1.3020005549964675 0.0558081352729033 0.2462193280670846 2.0145737180239554 0.7505434721295008 0.5753867998572322
1.3335330467591442 0.129455441840858 1.7220927641004335 0.6112224994815023 0.876782392420135 2.357833360219358 0.38334575252570585 0.07856382908336071
1.3253571467588687 0.04899918172077234 1.393449585544083 1.4101700874026952 0.7533450041211898 1.5955293113730193 0.1600812024822689 0.24202335486364557
1.3546876928699605 0.10732707211219993 2.205391829650293 0.5197486817248969 0.8667429526055309 2.494900501050802 1.9151789180509289 0.11720860296338072
1.3452033711693692 0.093120027396079 1.964439849099429 1.4908720554114512 0.8042976565904808 2.7434765502670335 1.7023560207986743 0.16886189065610283
0.9203181291871736 1.105994211333823 1.290544526461038 0.10721589188742593 0.11361946099353722 1.948408487859639 0.8830869278757832 0.8200856430724928
